id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit
"112223","20.500.11850/10","Gillet, Pauline||Vermeulen, Cédric||Dessard, Hélène||Garcia, Claude||Feintrenie, Laurène",,,"2017-06-11T23:58:25Z","2017-06-11T23:58:25Z","2015",,,,,,,,"http://hdl.handle.net/20.500.11850/112256","en",,,,,"State of the art on drivers of deforestation in the Congo basin tropical forest","Other Conference Item","Metadata only",,,"2017-06-11T23:58:32Z",,"pub:173768",,"yes","Annual Conference of the Society of Tropical Ecology-Resilience of Tropical Ecosystems: Future Challenges and Opportunities","April 7-10, 2015","ETH Zürich, Switzerland",,,,,,,"imp593654117f7e618559",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","08697","08697","Conference Lecture on 7 April 2015.",,,,"published",,"2017-07-26T19:01:05Z","2022-03-28T14:38:43Z","true",,"ECIT",,
"112224","20.500.11850/10","Feintrenie, Laurène||Gillet, Pauline||Garcia, Claude||Boulaud, A.L.||Ferlay, A.||Codina Llavinia, Elisabeth||Lehnebach, Charlotte||Vermeulen, Cédric",,,"2017-06-11T23:58:26Z","2017-06-11T23:58:26Z","2015",,,,,,,,"http://hdl.handle.net/20.500.11850/112257","en","The World Bank",,,"Cocoa agroforestry||Congo Basin forests||Forest transition||Land use change||Slash and burn agriculture||Central Africa region","Family farming in a changing landscape: how activities change when forest disappears","Other Conference Item","Metadata only",,,"2017-06-11T23:58:32Z",,"pub:173769",,"yes","Annual World Bank Conference on Land and Poverty 2015: Linking Land Tenure and Use for Shared Prosperity","March 23-27, 2015","Washington, DC, USA",,,,,,,"imp593654118120b40433",,,,,,,"Annual World Bank Conference on Land and Poverty: Linking Land Tenure and Use for Shared Prosperity",,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group","08697","08697",,,,"Washington, DC","published",,"2017-07-26T18:40:53Z","2022-03-28T14:38:44Z","true",,"ECIT",,
"106993","20.500.11850/5","Reyer, Christopher P.O.||Bugmann, Harald||Nabuurs, Gert-Jan||Hanewinkel, Marc",,,"2017-06-11T21:13:45Z","2017-06-11T21:13:45Z","2015",,,,,,"1436-3798||1436-378X","10.1007/s10113-015-0861-7","http://hdl.handle.net/20.500.11850/107026","en","Springer",,,,"Models for adaptive forest management","Other Journal Item","Metadata only",,,"2017-06-11T21:13:49Z",,"pub:167453",,"yes",,,,,,,,,,"imp593653b3450f080726","003869201","84947044712",,"000365082400001","Reg Environ Change","8","Regional Environmental Change","15","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535","Editorial.","1487","1483","Heidelberg","published",,"2017-07-19T08:42:32Z","2022-03-28T14:17:52Z","true",,"ECIT",,
"106822","20.500.11850/3","Cohen, Yossi||Devauchelle, Olivier||Seybold, Hansjörg F.||Yi, Robert S.||Szymczak, Piotr||Rothman, Daniel H.",,,"2017-06-11T21:10:02Z","2017-06-11T21:10:02Z","2015",,,,,,"0027-8424||1091-6490","10.1073/pnas.1413883112","http://hdl.handle.net/20.500.11850/106855","en","National Academy of Sciences",,,"River channels||Principle of local symmetry||Harmonic growth||Loewner equation||Fracture mechanics","Path selection in the growth of rivers","Journal Article","Metadata only",,,"2017-06-11T21:10:47Z",,"pub:167271",,"yes",,,,,,,,,,"imp593653af8e2e956269","001003347",,,,"Proc Natl Acad Sci U S A","46","Proceedings of the National Academy of Sciences of the United States of America","112","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798",,"14137","14132","Washington, DC","published",,"2017-07-20T15:47:54Z","2022-03-28T14:16:33Z","true",,"ECIT",,
"214363","20.500.11850/10","von Freyberg, Jana||Kirchner, James W.",,,"2018-01-25T14:00:04Z","2017-06-11T21:10:07Z||2018-01-25T14:00:04Z","2015",,,,,,,,"http://hdl.handle.net/20.500.11850/106867","en",,,,,"A lab in the field: real-time measurements of water quality and stable isotopes","Other Conference Item","Metadata only",,,"2017-06-11T21:10:47Z",,"pub:167283",,"yes","American Geophysical Union Fall Meeting 2015","December 14-18, 2015","San Francisco, California, USA",,,,,,,"imp593653afc519715320",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798",,,,,"published",,"2017-07-13T15:27:41Z","2022-03-28T19:00:22Z","true",,"ECIT",,
"255789","20.500.11850/3","Oost, K. van||Doetterl, Sebastian||Cornélis, Jean Thomas||Six, Johan||Bodé, Samuel||Opfergelt, Sophie||Boeckx, Pascal||Van Oost, Kristof",,,"2018-10-01T16:39:35Z","2017-06-11T17:04:37Z||2018-10-01T16:39:35Z","2015","2015-03-04","The role of eroding landscapes in organic carbon stabilization operating as C sinks or sources has been frequently discussed, but the underlying mechanisms are not fully understood. Our analysis aims to clarify the effects of soil redistribution on physical and biogeochemical soil organic carbon (SOC) stabilization mechanisms along a hillslope transect. The observed mineralogical differences seem partly responsible for the effectiveness of geochemical and physical SOC stabilization mechanisms as the mineral environment along the transect is highly variable and dynamic. The abundance of primary and secondary minerals and the weathering status of the investigated soils differ drastically along this transect. Extractable iron and aluminum components are generally abundant in aggregates, but show no strong correlation to SOC, indicating their importance for aggregate stability but not for SOC retention. We further show that pyrophosphate extractable soil components, especially manganese, play a role in stabilizing SOC within non-aggregated mineral fractions. The abundance of microbial residues and measured 14C ages for aggregated and non-aggregated SOC fractions demonstrate the importance of the combined effect of geochemical and physical protection to stabilize SOC after burial at the depositional site. Mineral alteration and the breakdown of aggregates limit the protection of C by minerals and within aggregates temporally. The 14C ages of buried soil indicate that C in aggregated fractions seems to be preserved more efficiently while C in non-aggregated fractions is released, allowing a re-sequestration of younger C with this fraction. Old 14C ages and at the same time high contents of microbial residues in aggregates suggest either that microorganisms feed on old carbon to build up microbial biomass or that these environments consisting of considerable amounts of old C are proper habitats for microorganisms and preserve their residues. Due to continuous soil weathering and, hence, weakening of protection mechanisms, a potential C sink through soil burial is finally temporally limited.","application/pdf","10.3929/ethz-b-000100221",,"1726-4170||1726-4170","10.5194/bg-12-1357-2015","http://hdl.handle.net/20.500.11850/100221","en","Copernicus","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/",,"Soil redistribution and weathering controlling the fate of geochemical and physical carbon stabilization mechanisms in soils of an eroding landscape","Journal Article","Open access",,,"2017-06-11T17:05:20Z",,"pub:157146",,"yes",,,,,,,,,,"imp5936531d4712126944","006289717",,,"000350987900005",,"5","Biogeosciences","12","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03982 - Six, Johan / Six, Johan||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09646 - Dötterl, Sebastian / Dötterl, Sebastian","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03982 - Six, Johan / Six, Johan||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::09646 - Dötterl, Sebastian / Dötterl, Sebastian","03982||09646","03982||09646",,"1371","1357","Göttingen","published",,"2017-07-26T06:04:48Z","2022-03-28T21:23:58Z","true",,"ECIT",,"publishedVersion"
"231703","20.500.11850/3","Weber, Pascale||Heiri, Caroline||Lévesque, Mathieu||Sanders, Tanja||Trotsiuk, Volodymyr||Walthert, Lorenz",,,"2018-04-19T15:10:07Z","2018-02-15T14:58:40Z||2018-04-19T15:09:29Z||2018-04-19T15:10:07Z","2015",,,,,,"0036-7818||2235-1469","10.3188/szf.2015.0380","http://hdl.handle.net/20.500.11850/241263","de","Schweizerischer Forstverein",,,"basal area increment||climate change||growth ecogram||dendroecology||Mean sensitivity||C:N ratio","Zuwachs und Klimasensitivität von Baumarten im Ökogramm der kollinen und submontanen Stufe","Journal Article","Metadata only",,,"2018-02-15T14:58:41Z",,,,"no",,,,,,,,,,,,,,,"Schweiz. Z. Forstwes.","6","Schweizerische Zeitschrift für Forstwesen","166","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535",,"388","380","Zürich","published",,"2018-04-19T15:10:10Z","2022-03-28T19:46:31Z","true",,"FORM",,
"231864","20.500.11850/3","Lévesque, Mathieu||Rigling, Andreas||Brang, Peter",,,"2018-04-20T12:50:28Z","2018-02-15T15:00:40Z||2018-04-20T12:50:28Z","2015",,,,,,"0036-7818||2235-1469","10.3188/szf.2015.0372","http://hdl.handle.net/20.500.11850/241264","fr","Schweizerischer Forstverein",,,"drought response||growth||Pinus sylvestris||Picea abies||Larix decidua||Pinus nigra||Pseudotsuga menziesii||Switzerland||Italy","Réponse à la sécheresse de conifères indigènes et exotiques: une étude dendroécologique","Journal Article","Metadata only",,,"2018-02-15T15:00:40Z",,,,"no",,,,,,,,,,,,,,,"Schweiz. Z. Forstwes.","6","Schweizerische Zeitschrift für Forstwesen","166","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03535 - Bugmann, Harald / Bugmann, Harald","03535","03535",,"379","372","Zürich","published",,"2018-04-20T12:50:32Z","2022-03-28T19:46:51Z","true",,"FORM",,
"307656","20.500.11850/3","Heimann, Florian U.M.||Rickenman, Dieter||Böckli, Martin||Badoux, Alexandre||Turowski, Jens Martin||Kirchner, James W.",,,"2019-09-03T09:14:49Z","2017-06-11T18:15:15Z||2019-09-03T09:14:49Z","2015","2015-01-12","Fully validated numerical models specifically designed for simulating bedload transport dynamics in mountain streams are rare. In this study, the recently developed modelling tool sedFlow has been applied to simulate bedload transport in the Swiss mountain rivers Kleine Emme and Brenno. It is shown that sedFlow can be used to successfully reproduce observations from historic bedload transport events with plausible parameter set-ups, meaning that calibration parameters are only varied within ranges of uncertainty that have been pre-determined either by previous research or by field observations in the simulated study reaches. In the Brenno river, the spatial distribution of total transport volumes has been reproduced with a Nash–Sutcliffe goodness of fit of 0.733; this relatively low value is partially due to anthropogenic extraction of sediment that was not considered. In the Kleine Emme river, the spatial distribution of total transport volumes has been reproduced with a goodness of fit of 0.949. The simulation results shed light on the difficulties that arise with traditional flow-resistance estimation methods when macro-roughness is present. In addition, our results demonstrate that greatly simplified hydraulic routing schemes, such as kinematic wave or uniform discharge approaches, are probably sufficient for a good representation of bedload transport processes in reach-scale simulations of steep mountain streams. The influence of different parameters on simulation results is semi-quantitatively evaluated in a simple sensitivity study. This proof-of-concept study demonstrates the usefulness of sedFlow for a range of practical applications in alpine mountain streams.","application/pdf","10.3929/ethz-b-000102370",,"2196-632X||2196-6311","10.5194/esurf-3-35-2015","http://hdl.handle.net/20.500.11850/102370","en","Copernicus","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/",,"Calculation of bedload transport in Swiss mountain rivers using the model sedFlow: proof of concept","Journal Article","Open access",,,"2017-06-11T18:15:23Z",,"pub:160502",,"yes",,,,,,,,,,"imp5936534eb1ba560006","010258325",,,"000356874200003","Earth Surf. Dynam.","1","Earth Surface Dynamics","3","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798",,"54","35","Göttingen","published",,"2017-07-14T12:03:16Z","2022-03-28T23:34:53Z","true",,"ECIT",,"publishedVersion"
"307670","20.500.11850/3","Heimann, Florian U.M.||Rickenman, Dieter||Turowski, Jens Martin||Kirchner, James W.",,,"2019-09-03T09:37:07Z","2017-06-11T18:15:16Z||2019-09-03T09:37:07Z","2015","2015-01-12","Especially in mountainous environments, the prediction of sediment dynamics is important for managing natural hazards, assessing in-stream habitats and understanding geomorphic evolution. We present the new modelling tool {sedFlow} for simulating fractional bedload transport dynamics in mountain streams. sedFlow is a one-dimensional model that aims to realistically reproduce the total transport volumes and overall morphodynamic changes resulting from sediment transport events such as major floods. The model is intended for temporal scales from the individual event (several hours to few days) up to longer-term evolution of stream channels (several years). The envisaged spatial scale covers complete catchments at a spatial discretisation of several tens of metres to a few hundreds of metres. sedFlow can deal with the effects of streambeds that slope uphill in a downstream direction and uses recently proposed and tested approaches for quantifying macro-roughness effects in steep channels. sedFlow offers different options for bedload transport equations, flow-resistance relationships and other elements which can be selected to fit the current application in a particular catchment. Local grain-size distributions are dynamically adjusted according to the transport dynamics of each grain-size fraction. sedFlow features fast calculations and straightforward pre- and postprocessing of simulation data. The high simulation speed allows for simulations of several years, which can be used, e.g., to assess the long-term impact of river engineering works or climate change effects. In combination with the straightforward pre- and postprocessing, the fast calculations facilitate efficient workflows for the simulation of individual flood events, because the modeller gets the immediate results as direct feedback to the selected parameter inputs. The model is provided together with its complete source code free of charge under the terms of the GNU General Public License (GPL) (www.wsl.ch/sedFlow). Examples of the application of sedFlow are given in a companion article by Heimann et al. (2015).","application/pdf","10.3929/ethz-b-000102371",,"2196-632X||2196-6311","10.5194/esurf-3-15-2015","http://hdl.handle.net/20.500.11850/102371","en","Copernicus","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/",,"SedFlow - a tool for simulating fractional bedload transport and longitudinal profile evolution in mountain streams","Journal Article","Open access",,,"2017-06-11T18:15:23Z",,"pub:160503",,"yes",,,,,,,,,,"imp5936534eb76ad43985","010258325",,,"000356874200002","Earth Surf. Dynam.","1","Earth Surface Dynamics","3","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798",,"34","15","Göttingen","published",,"2017-07-14T14:05:46Z","2022-03-28T23:34:59Z","true",,"ECIT",,"publishedVersion"
"293137","20.500.11850/3","Kobierska, Florian||Jonas, Tobias||Kirchner, James W.||Bernasconi, Stefano M.",,,"2019-05-13T11:29:20Z","2017-06-11T19:25:22Z||2019-05-13T11:29:20Z","2015","2015-08-25","This study aims at understanding interactions between stream and aquifer in a glacierized alpine catchment. We specifically focused on a glacier forefield, for which continuous measurements of stream water electrical conductivity, discharge and depth to the water table were available over 4 consecutive years. Based on this data set, we developed a two-component mixing model in which the groundwater component was modelled using measured groundwater levels. The aquifer actively contributing to streamflow was assumed to be constituted of two linear storage units. Calibrating the model against measured total discharge yielded reliable sub-hourly estimates of discharge and insights into groundwater storage properties. Our conceptual model suggests that a near-surface aquifer with high hydraulic conductivity overlies a larger reservoir with longer response time.","application/pdf","10.3929/ethz-b-000104366",,"1027-5606||1607-7938","10.5194/hess-19-3681-2015","http://hdl.handle.net/20.500.11850/104366","en","Copernicus","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/",,"Linking baseflow separation and groundwater storage dynamics in an alpine basin (Dammagletscher, Switzerland)","Journal Article","Open access",,,"2017-06-11T19:26:23Z",,"pub:163343",,"yes",,,,,,,,,,"imp5936537c4066888905","001881462",,,"000360653600023","Hydrol. Earth Syst. Sci.","8","Hydrology and Earth System Sciences","19","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02330 - Dep. Erdwissenschaften / Dep. of Earth Sciences::03775 - Haug, Gerald H. / Haug, Gerald H.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02330 - Dep. Erdwissenschaften / Dep. of Earth Sciences::03775 - Haug, Gerald H. / Haug, Gerald H.","03798||03775","03798||03775",,"3693","3681","Göttingen","published",,"2017-07-19T11:53:48Z","2023-02-06T17:06:00Z","true",,"ECIT",,"publishedVersion"
"293124","20.500.11850/3","Adamovic, Marko||Braud, Isabelle||Branger, Flora||Kirchner, James W.",,,"2019-05-13T10:56:42Z","2017-06-11T17:53:59Z||2019-05-13T10:56:42Z","2015","2015-05-22","This study explores how catchment heterogeneity and variability can be summarized in simplified models, representing the dominant hydrological processes. It focuses on Mediterranean catchments, characterized by heterogeneous geology, pedology and land use, as well as steep topography and a rainfall regime in which summer droughts contrast with high-rainfall periods in autumn. The Ardèche catchment (Southeast France), typical of this environment, is chosen to explore the following questions: (1) can such a Mediterranean catchment be adequately characterized by a simple dynamical systems approach and what are the limits of the method under such conditions? (2) what information about dominant predictors of hydrological variability can be retrieved from this analysis in such catchments?  In this work we apply the data-driven approach of Kirchner (2009) to estimate discharge sensitivity functions that summarize the behaviour of four sub-catchments of the Ardèche, using low-vegetation periods (November–March) from 9 years of measurements (2000–2008) from operational networks. The relevance of the inferred sensitivity function is assessed through hydrograph simulations, and through estimating precipitation rates from discharge fluctuations. We find that the discharge sensitivity function is downward-curving in double-logarithmic space, thus allowing further simulation of discharge and non-divergence of the model, only during low-vegetation periods. The analysis is complemented by a Monte Carlo sensitivity analysis showing how the parameters summarizing the discharge sensitivity function impact the simulated hydrographs. The resulting discharge simulation results are good for granite catchments, which are likely to be characterized by shallow subsurface flow at the interface between soil and bedrock. The simple dynamical system hypothesis works especially well in wet conditions (peaks and recessions are well modelled). On the other hand, poor model performance is associated with summer and dry periods when evapotranspiration is high and low-flow discharge observations are inaccurate. In the Ardèche catchment, inferred precipitation rates agree well in timing and amount with observed gauging stations and SAFRAN climatic data reanalysis during the low-vegetation periods. The model should further be improved to include a more accurate representation of actual evapotranspiration, but provides a satisfying summary of the catchment functioning during wet and winter periods.","application/pdf","10.3929/ethz-b-000101711",,"1027-5606||1607-7938","10.5194/hess-19-2427-2015","http://hdl.handle.net/20.500.11850/101711","en","Copernicus","Creative Commons Attribution 3.0 Unported","http://creativecommons.org/licenses/by/3.0/",,"Assessing the simple dynamical systems approach in a Mediterranean context: Application to the Ardèche catchment (France)","Journal Article","Open access",,,"2017-06-11T17:54:46Z",,"pub:159670",,"yes",,,,,,,,,,"imp5936533f7e75917633","001881462","84930216452",,"000355319500019","Hydrol. Earth Syst. Sci.","5","Hydrology and Earth System Sciences","19","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.","03798","03798",,"2449","2427","Göttingen","published",,"2017-07-13T17:10:45Z","2023-02-06T17:05:56Z","true",,"ECIT",,"publishedVersion"
"253461","20.500.11850/8","Seiler, Ruedi||Houlié, Nicolas||Kirchner, James W.||Egli, M.||Cullotta, Sebastiano||Sonzogni, E.||Andronico, Daniele||Cherubini, Paolo",,,"2018-09-13T16:36:42Z","2017-06-11T16:11:41Z||2018-09-13T16:36:42Z","2015",,,,,,,,"http://hdl.handle.net/20.500.11850/98176","en",,,,,"Increased tree-ring growth close to eruptive fissures prior to volcanic flank eruptions on Mount Etna (Sicily, Italy)","Conference Paper","Metadata only",,,"2017-06-11T16:12:20Z",,"pub:153481",,"yes","ADA 2015 The 4th International Asian Dendrochronological Ecology","March 9-12, 2015","Kathmandu, Nepal",,,,,,,"imp593652ef1171118462",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02330 - Dep. Erdwissenschaften / Dep. of Earth Sciences::02506 - Institut für Geophysik / Institute of Geophysics::03476 - Giardini, Domenico / Giardini, Domenico||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02647 - Inst. f. Geodäsie und Photogrammetrie / Institute of Geodesy and Photogrammetry::03824 - Rothacher, Markus (emeritus) / Rothacher, Markus (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02330 - Dep. Erdwissenschaften / Dep. of Earth Sciences::02506 - Institut für Geophysik / Institute of Geophysics::03476 - Giardini, Domenico / Giardini, Domenico||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03798 - Kirchner, James W. / Kirchner, James W.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02647 - Inst. f. Geodäsie und Photogrammetrie / Institute of Geodesy and Photogrammetry::03824 - Rothacher, Markus (emeritus) / Rothacher, Markus (emeritus)","03476||03798||03824","03476||03798||03824",,,,,"unpublished",,"2018-09-13T16:36:59Z","2023-02-06T15:52:59Z","true",,"ECIT",,
