id,collection,dc.contributor.author,dc.contributor.contactPerson,dc.contributor.dataCollector,dc.contributor.editor,dc.contributor.producer,dc.contributor.projectLeader,dc.contributor.projectManager,dc.contributor.projectMember,dc.contributor.researchGroup,dc.contributor.researcher,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.collected,ethz.date.deposited,ethz.date.embargoend,ethz.date.retentionend,ethz.date.retentionendDate,ethz.description.methods,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.geolocation.placename,ethz.geolocation.pointlat,ethz.geolocation.pointlong,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.cites,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isDerivedFrom,ethz.relation.isOriginalFormOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isReferencedBy,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.relation.isVariantFormOf,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit,ethz.version.edition
"339777","20.500.11850/3","Tecon, Robin||Mitri, Sara||Ciccarese, Davide||Or, Dani||van der Meer, Jan Roelof||Johnson, David R.",,,,,,,,,,,"2020-03-11T14:39:43Z","2019-02-08T09:47:37Z||2019-02-08T11:18:34Z||2020-03-11T14:39:43Z","2019-01","2019-02-05","Microbial communities are inherently complex systems. To address this complexity, microbial ecologists are developing new, more elaborate laboratory models at an ever-increasing pace. These model microbial communities and habitats have opened up the exploration of new territories that lie between the simplicity and controllability of “synthetic” systems and the convolution and complexity of natural environments. Here, we discuss this classic methodological divide, we propose a conceptual perspective that integrates new research developments, and we sketch a 3-point possible roadmap to cross the divide between controllability and complexity in microbial ecology.","application/pdf","10.3929/ethz-b-000323775",,"2379-5077",,"10.1128/msystems.00265-18","http://hdl.handle.net/20.500.11850/323775","en","American Society for Microbiology","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Metagenomics||Microbial communities||Microbial diversity||Syntheticecology","Bridging the Holistic-Reductionist Divide in Microbial Ecology",,"Journal Article","Open access",,,,"2019-02-08T09:47:44Z",,,,,"yes",,,,,,,,,,,,,,,"000460343800022",,"1","mSystems","4","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812",,,"00265-18","Washington, DC","published",,,,,,,,,,,,,,"2019-02-08T11:18:48Z","2021-02-15T08:42:57Z","true","5 p.","FORM",,,"publishedVersion",
"322582","20.500.11850/3","Sander, Michael||Widmer, Franco||Bucheli, Thomas D.",,,,,,,,,,,"2019-12-04T10:28:01Z","2019-12-04T03:42:48Z||2019-12-04T10:28:01Z","2019",,,,,,"1663-7852||1663-7909",,,"http://hdl.handle.net/20.500.11850/382430","en","Agroscope",,,,"Mulchfolien in der Landwirtschaft: Bioabbaubarkeit im Praxistest",,"Journal Article","Metadata only",,,,"2019-12-04T03:42:51Z",,,,,"yes",,,,,,,,,,,,,,,"000497714800009","Agrarforsch. Schweiz","11-12","Agrarforschung Schweiz","10","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","03850","03850",,"471","468","Posieux","published",,,,,,,,,,,,,,"2019-12-04T10:28:11Z","2021-02-15T06:56:16Z","true",,"WOS",,,,
"332247","20.500.11850/10","Or, Dani",,,,,,,,,,,"2020-01-27T12:58:57Z","2020-01-15T12:11:40Z||2020-01-27T12:58:57Z","2019",,,"application/pdf","10.3929/ethz-b-000390777",,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/390777","en","Copernicus","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Extracellular polymeric substances (EPS) - versatile biological interfaces with the physical world",,"Other Conference Item","Open access",,,,"2020-01-15T12:11:48Z",,,,,"yes","EGU General Assembly 2019","April 7-12, 2019","Vienna, Austria",,,,,,,,,,,,,"GRA",,"Geophysical Research Abstracts","21","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812",,,"EGU2019-2382","Göttingen","published",,,,,,,,,,,,,,"2020-01-27T12:59:09Z","2021-02-15T07:40:35Z","true","1 p.","FORM",,,"publishedVersion",
"332254","20.500.11850/10","Jarvis, Nicholas||Meurer, Katharina||Or, Dani||Keller, Thomas",,,,,,,,,,,"2020-01-27T13:10:51Z","2020-01-15T12:21:19Z||2020-01-27T13:10:51Z","2019",,,"application/pdf","10.3929/ethz-b-000390784",,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/390784","en","Copernicus","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Dynamic modelling of soil structure and its links with soil processes: status and challenges",,"Other Conference Item","Open access",,,,"2020-01-15T12:21:26Z",,,,,"yes","EGU General Assembly 2019","April 7-12, 2019","Vienna, Austria",,,,,,,,,,,,,"GRA",,"Geophysical Research Abstracts","21","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812","Conference lecture on 8 April 2019.",,"EGU2019-6749","Göttingen","published",,,,,,,,,,,,,,"2020-01-27T13:11:03Z","2021-02-15T07:40:36Z","true","1 p.","FORM",,,"publishedVersion",
"332264","20.500.11850/10","Or, Dani||Keller, Thomas",,,,,,,,,,,"2020-01-27T13:17:11Z","2020-01-15T12:16:44Z||2020-01-27T13:17:11Z","2019",,,"application/pdf","10.3929/ethz-b-000390779",,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/390779","en","Copernicus","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Soil Structure – the elusive and fragile scaffolding for soil ecological functioning",,"Other Conference Item","Open access",,,,"2020-01-15T12:16:53Z",,,,,"yes","EGU General Assembly 2019","April 7-12, 2019","Vienna, Austria",,,,,,,,,,,,,"GRA",,"Geophysical Research Abstracts","21","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812","Conference lecture on 12 April 2019.",,"EGU2019-7184-1","Göttingen","published",,,,,,,,,,,,,,"2020-01-27T13:17:22Z","2021-02-15T07:40:41Z","true","1 p.","FORM",,,"publishedVersion",
"332202","20.500.11850/10","Romero-Ruiz, Alejandro||Linde, Niklas||Keller, Thomas||Or, Dani",,,,,,,,,,,"2020-01-27T12:06:51Z","2020-01-15T12:04:04Z||2020-01-27T12:06:51Z","2019",,,"application/pdf","10.3929/ethz-b-000390772",,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/390772","en","Copernicus","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Field-based geophysical characterization of soil structure",,"Other Conference Item","Open access",,,,"2020-01-15T12:04:15Z",,,,,"yes","EGU General Assembly 2019","April 7-12, 2019","Vienna, Austria",,,,,,,,,,,,,"GRA",,"Geophysical Research Abstracts","21","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812","PICO presentation on 12 April 2019.",,"EGU2019-3545","Göttingen","published",,,,,,,,,,,,,,"2020-01-27T12:07:01Z","2021-02-15T07:40:17Z","true","1 p.","FORM",,,"publishedVersion",
"332812","20.500.11850/18","Arn, Silvan",,,,,,,,,,"Sander, Michael||Schroth, Martin Herbert","2020-01-28T14:17:30Z","2020-01-20T14:35:00Z||2020-01-27T09:41:01Z||2020-01-28T13:44:04Z||2020-01-28T14:12:43Z||2020-01-28T14:17:30Z","2019",,,"application/pdf",,,,,,"http://hdl.handle.net/20.500.11850/392243","en","ETH Zurich",,,,"Quantification of the Electron Donating Capacity of Particulate Organic Matter with Dissolved Oxygen as Electron Acceptor",,"Master Thesis","Closed access",,,,"2020-01-20T14:35:08Z","9999-12-31",,,,"yes",,,,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics",,"02721",,,,,"Zurich","published",,,,,,,,,,,,,,"2020-01-28T14:12:56Z","2021-02-15T07:42:58Z","true","68 p.","FORM",,,,
"333239","20.500.11850/14","Gandhi, Punit||Iams, Sarah||Bonetti, Sara||Silber, Mary",,,"D'Odorico, Paolo||Porporato, Amilcare||Wilkinson Runyan, Christiane",,,,,,,,"2020-01-29T14:42:39Z","2020-01-09T09:47:07Z||2020-01-29T14:42:39Z","2019","2019-10-27",,,,"978-3-030-23268-9||978-3-030-23269-6",,,"10.1007/978-3-030-23269-6_18","http://hdl.handle.net/20.500.11850/388814","en","Springer",,,,"Vegetation Pattern Formation in Drylands",,"Book Chapter","Metadata only","Dryland Ecohydrology",,,"2020-01-09T09:47:20Z",,,,,"yes",,,,,,,,,,,,,"85079865958",,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812",,"509","469","Cham","published",,,,,,,,,,,,,,"2020-01-29T14:42:53Z","2021-02-15T07:44:30Z","true",,"FORM",,,,"2nd edition"
"339866","20.500.11850/16","Zhu, Biqing",,,,,,,,,,"Schroth, Martin Herbert||Bernasconia, Stefano M.||Lehmann, Moritz||McNeill, Kristopher","2020-03-12T08:34:14Z","2020-03-11T15:39:12Z||2020-03-12T08:34:14Z","2019","2020-03-12",,"application/pdf","10.3929/ethz-b-000404431",,,,,"http://hdl.handle.net/20.500.11850/404431","en","ETH Zurich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Origin, Distribution, Quantity, and Fate of Methane Entrapped in Sediments of Swiss Calcareous Proglacial Catchments",,"Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::500 - Natural sciences",,"2020-03-11T15:39:21Z",,,,,"yes",,,,,,,,,,,,"26242",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics",,"02721",,,,,"Zurich","published",,,,,,,,,,,,,,"2020-03-12T08:35:22Z","2021-02-15T08:43:35Z","true","196 p.","FORM",,,,
"341019","20.500.11850/10","Christl, Iso||Wisawapipat, Worachart",,,,,,,,,,,"2020-03-23T08:56:04Z","2020-01-15T09:33:00Z||2020-03-23T08:56:04Z","2019",,,,,,,,,"http://hdl.handle.net/20.500.11850/390645","en","ICOBTE",,,,"Suitability of biochars produced from rice and oil palm residues as amendments for trace element-affected acidic tropical soils",,"Other Conference Item","Metadata only","Online Abstracts: ICOBTE 2019",,,"2020-01-15T09:33:08Z",,,,,"yes","15th International Conference on the Biogeochemistry of Trace Elements (ICOBTE 2019)","May 5-9, 2019","Nanjing, China",,,,,,,,,,,"https://icobte.github.io/abstracts/Abstracts/S2/203-Christl-I-S2.docx.html",,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03541 - Kretzschmar, Ruben / Kretzschmar, Ruben","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03541 - Kretzschmar, Ruben / Kretzschmar, Ruben","03541","03541",,,,"S.l.","published",,,,,,,,,,,,,,"2020-03-23T08:56:15Z","2021-02-15T09:13:31Z","true",,"FORM",,,,
"353162","20.500.11850/16","Nelson, Taylor Frederick",,,,,,,,,,"McNeill, Kristopher||Sander, Michael||Kohler, Hans-Peter||Ivleva, Natalia","2020-06-25T10:01:01Z","2020-06-25T08:40:15Z||2020-06-25T10:01:01Z","2019","2020-06-25",,"application/pdf","10.3929/ethz-b-000422413",,,,,"http://hdl.handle.net/20.500.11850/422413","en","ETH Zurich",,,,"Biodegradation of Synthetic Polyesters in Soils: Process Elucidation Using Advanced Analytical Approaches",,"Doctoral Thesis","Embargoed",,"DDC - DDC::5 - Science::500 - Natural sciences",,"2020-06-25T08:40:25Z","2023-06-25",,,,"yes",,,,,,,,,,,,"26414",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","03850","03850",,,,"Zurich","published",,,,,,,,,,,,,,"2020-06-25T10:01:14Z","2021-02-15T15:05:17Z","true","267 p.","FORM",,,,
"266054","20.500.11850/3","Sharma, Brij M.||Bečanová, Jitka||Scheringer, Martin||Sharma, Bečanová||Bharat, Girija||Whitehead, Paul G.||Klánová, Jana||Nizzetto, Luca",,,,,,,,,,,"2018-11-27T17:04:22Z","2018-11-09T06:06:22Z||2018-11-27T17:04:22Z","2019-01-01","2018-08-01",,,,,"0048-9697||1879-1026",,"10.1016/j.scitotenv.2018.07.235","http://hdl.handle.net/20.500.11850/302629","en","Elsevier",,,"Emerging contaminants||Ganges River||Groundwater||Drinking water||Risk assessment","Health and ecological risk assessment of emerging contaminants (pharmaceuticals, personal care products, and artificial sweeteners) in surface and groundwater (drinking water) in the Ganges River Basin, India",,"Journal Article","Metadata only",,,,"2018-11-09T06:06:25Z",,,,,"yes",,,,,,,,,,,,,"85050815633",,"000445164800142","Sci. Total Environ.",,"Science of The Total Environment","646","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03850 - McNeill, Kristopher / McNeill, Kristopher","03850","03850",,"1467","1459","Amsterdam","published",,,,,,,,,,,,,,"2018-11-27T17:04:55Z","2022-03-28T21:49:01Z","true",,"SCOPUS",,,,
"283681","20.500.11850/3","Ramos, Yusibeska||Rocha, Jorge||Hael, Ana L.||Van Geste, Jordi||Vlamakis, Hera||Cywes-Bentley, Colette||Cubillos-Ruiz, Juan R.||Pier, Gerald B.||Gilmore, Michael S.||Kolter, Roberto||Morales, Diana K.",,,,,,,,,,,"2019-03-04T11:00:19Z","2019-03-03T03:31:52Z||2019-03-04T11:00:19Z","2019","2019-02-11","Bacterial pathogens have evolved strategies that enable them to invade tissues and spread within the host. Enterococcus faecalis is a leading cause of local and disseminated multidrug-resistant hospital infections, but the molecular mechanisms used by this non-motile bacterium to penetrate surfaces and translocate through tissues remain largely unexplored. Here we present experimental evidence indicating that E. faecalis generates exopolysaccharides containing β-1,6-linked poly-N-acetylglucosamine (polyGlcNAc) as a mechanism to successfully penetrate semisolid surfaces and translocate through human epithelial cell monolayers. Genetic screening and molecular analyses of mutant strains identified glnA, rpiA and epaX as genes critically required for optimal E. faecalis penetration and translocation. Mechanistically, GlnA and RpiA cooperated to generate uridine diphosphate N-acetylglucosamine (UDP-GlcNAc) that was utilized by EpaX to synthesize polyGlcNAc-containing polymers. Notably, exogenous supplementation with polymeric N-acetylglucosamine (PNAG) restored surface penetration by E. faecalis mutants devoid of EpaX. Our study uncovers an unexpected mechanism whereby the RpiA-GlnA-EpaX metabolic axis enables production of polyGlcNAc-containing polysaccharides that endow E. faecalis with the ability to penetrate surfaces. Hence, targeting carbohydrate metabolism or inhibiting biosynthesis of polyGlcNAc-containing exopolymers may represent a new strategy to more effectively confront enterococcal infections in the clinic.","application/pdf","10.3929/ethz-b-000328692",,"1553-7374||1553-7366",,"10.1371/journal.ppat.1007571","http://hdl.handle.net/20.500.11850/328692","en","Public Library of Science","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"PolyGlcNAc-containing exopolymers enable surface penetration by non-motile Enterococcus faecalis",,"Journal Article","Open access",,,,"2019-03-03T03:31:55Z",,,,,"yes",,,,,,,,,,,,,"85062011313",,"000459972100023","PLoS Pathog","2","PLoS Pathogens","15","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03743 - Ackermann, Martin / Ackermann, Martin","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03743 - Ackermann, Martin / Ackermann, Martin","03743","03743",,,"e1007571","San Francisco, CA","published",,,,,,,,,,,,,,"2019-03-04T11:00:25Z","2022-03-28T22:23:49Z","true","32 p.","SCOPUS",,,"publishedVersion",
"300864","20.500.11850/4","Vereecken, Harry||Weihermüller, Lutz||Assouline, Shmuel||Šimůnek, Jirka||Verhoef, Anne||Herbst, Michael||Archer, Nicole||Mohanty, Binayak||Montzka, Carsten||Vanderborght, Jan||Balsamo, Gianpaolo||Bechtold, Michel||Boone, Aaron||Chadburn, Sarah||Cuntz, Matthias||Decharme, Bertrand||Ducharne, Agnès||Ek, Michael||Garrigues, Sebastien||Goergen, Klaus||Ingwersen, Joachim||Kollet, Stefan||Lawrence, David M.||Li, Qian||Or, Dani||Swenson, Sean||De Vrese, Philipp||Walko, Robert||Wu, Yihua||Xue, Yongkang",,,,,,,,,,,"2019-07-10T15:24:41Z","2019-07-04T02:22:01Z||2019-07-10T15:24:41Z","2019","2019-06-24","Infiltration in soils is a key process that partitions precipitation at the land surface into surface runoff and water that enters the soil profile. We reviewed the basic principles of water infiltration in soils and we analyzed approaches commonly used in land surface models (LSMs) to quantify infiltration as well as its numerical implementation and sensitivity to model parameters. We reviewed methods to upscale infiltration from the point to the field, hillslope, and grid cell scales of LSMs. Despite the progress that has been made, upscaling of local-scale infiltration processes to the grid scale used in LSMs is still far from being treated rigorously. We still lack a consistent theoretical framework to predict effective fluxes and parameters that control infiltration in LSMs. Our analysis shows that there is a large variety of approaches used to estimate soil hydraulic properties. Novel, highly resolved soil information at higher resolutions than the grid scale of LSMs may help in better quantifying subgrid variability of key infiltration parameters. Currently, only a few LSMs consider the impact of soil structure on soil hydraulic properties. Finally, we identified several processes not yet considered in LSMs that are known to strongly influence infiltration. Especially, the impact of soil structure on infiltration requires further research. To tackle these challenges and integrate current knowledge on soil processes affecting infiltration processes into LSMs, we advocate a stronger exchange and scientific interaction between the soil and the land surface modeling communities.","application/pdf","10.3929/ethz-b-000351286",,"1539-1663",,"10.2136/vzj2018.10.0191","http://hdl.handle.net/20.500.11850/351286","en","SSSA","Creative Commons Attribution-NonCommercial-NoDerivatives 4.0 International","http://creativecommons.org/licenses/by-nc-nd/4.0/",,"Infiltration from the Pedon to Global Grid Scales: An Overview and Outlook for Land Surface Modeling",,"Review Article","Open access",,,,"2019-07-04T02:22:05Z",,,,,"yes",,,,,,,,,,,,,,,"000472523800001","Vadose Zone J.","1","Vadose Zone Journal","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812",,,,"Madison, WI","published",,,,,,,,,,,,,,"2019-07-10T15:24:54Z","2022-03-28T23:14:46Z","true","53 p.","WOS",,,"publishedVersion",
"405517","20.500.11850/9","Bickel, Samuel||Or, Dani",,,,,,,,,,,"2021-06-09T08:47:07Z","2021-06-09T08:29:08Z||2021-06-09T08:47:07Z","2019",,,"application/pdf","10.3929/ethz-b-000488953",,,,,"http://hdl.handle.net/20.500.11850/488953","en","ETH Zurich, Institute of Biogeochemistry and Pollutant Dynamics (IBP)","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/",,"Climatic hydration conditions and biome specific carrying capacity define patterns of common and rare soil bacterial distributions",,"Conference Poster","Open access",,,,"2021-06-09T08:29:17Z",,,,,"yes","ZHydro day 2019","November 20, 2019","Zurich, Switzerland",,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02721 - Inst. f. Biogeochemie u. Schadstoffdyn. / Inst. Biogeochem. and Pollutant Dynamics::03812 - Or, Dani (emeritus) / Or, Dani (emeritus)","03812","03812",,,,"Zurich","published",,,,,,,,,,,,,,"2021-06-09T08:47:16Z","2022-03-29T08:42:52Z","true","1 p.","FORM",,,"acceptedVersion",
