id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.other,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.orcidWorkCode,ethz.identifier.scopus,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit
"125353","20.500.11850/14","Jackson, M.C.||Weyl, O.L.F.||Altermatt, Florian||Durance, I.||Friberg, N.||Dumbrell, A.J.||Piggott, J.J.||Tiegs, S.D.||Tockner, K.||Krug, C.B.||Leadley, P.W.||Woodward, G.","Dumbrell, Alex J.||Kordas, Rebecca L.||Woodward, Guy",,,"2017-06-12T18:04:13Z","2017-06-12T18:04:13Z","2016",,,,,"978-0-08-100935-2||0-08-100935-6","0065-2504",,"10.1016/bs.aecr.2016.08.008","http://hdl.handle.net/20.500.11850/125386","en","Elsevier Academic Press",,,,"Chapter Twelve - Recommendations for the Next Generation of Global Freshwater Biological Monitoring Tools",,"Book Chapter","Metadata only","Large-Scale Ecology: Model Systems to Global Perspectives",,"2017-06-12T18:04:26Z",,"pub:187986",,"yes",,,,,,,,,,"imp5936550f4166829011","010745007",,,,"Adv. Ecol. Res.",,"Advances in Ecological Research","55","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03705 - Jokela, Jukka / Jokela, Jukka","03705","03705",,"636","615","Amsterdam","published",,,,"2017-07-19T10:16:07Z","2019-01-02T06:57:44Z","true",,"ECIT",,,
"296041","20.500.11850/5","Traveset, Anna||Fernández-Palacios, José María||Kueffer, Christoph||Bellingham, Peter J.||Morden, Clifford||Drake, Donald R.",,,,"2019-06-06T13:32:12Z","2017-06-12T01:56:14Z||2019-06-06T13:32:12Z","2016","2015-12-31","Sherwin Carlquist's seminal publications—in particular his classic Island Biology , published in 1974—formulated hypotheses specific to island biology that remain valuable today. This special issue brings together some of the most interesting contributions presented at the First Island Biology Symposium hosted in Honolulu on 7–11 July 2014. We compiled a total of 18 contributions that present data from multiple archipelagos across the world and from different disciplines within the plant sciences. In this introductory paper, we first provide a short overview of Carlquist's life and work and then summarize the main findings of the collated papers. A first group of papers deals with issues to which Carlquist notably contributed: long-distance dispersal, adaptive radiation and plant reproductive biology. The findings of such studies demonstrate the extent to which the field has advanced thanks to (i) the increasing availability and richness of island data, covering many taxonomic groups and islands; (ii) new information from the geosciences, phylogenetics and palaeoecology, which allows us a more realistic understanding of the geological and biological development of islands and their biotas; and (iii) the new theoretical and methodological advances that allow us to assess patterns of abundance, diversity and distribution of island biota over large spatial scales. Most other papers in the issue cover a range of topics related to plant conservation on islands, such as causes and consequences of mutualistic disruptions (due to pollinator or disperser losses, introduction of alien predators, etc.). Island biologists are increasingly considering reintroducing ecologically important species to suitable habitats within their historic range and to neighbouring islands with depauperate communities of vertebrate seed dispersers, and an instructive example is given here. Finally, contributions on ecological networks demonstrate the usefulness of this methodological tool to advancing conservation management and better predicting the consequences of disturbances on species and interactions in the fragile insular ecosystems.","application/pdf","10.3929/ethz-b-000113677",,"2041-2851",,"10.1093/aobpla/plv148","http://hdl.handle.net/20.500.11850/113677","en","Oxford University Press","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Biogeography||Island ecology and conservation||Oceanic islands||Palaeoecology||Phylogeography","Introduction to the Special Issue: Advances in island plant biology since Sherwin Carlquist's Island Biology",,"Other Journal Item","Open access",,,"2017-06-12T02:00:31Z",,"pub:175402",,"yes",,,,,,,,,,"imp5936542cc11f313297","006564904",,"85010685367","000370243700001",,,"AoB Plants","8","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","03706","03706","Part of the Special Issue: Island Plant Biology—Celebrating Carlquist’s Legacy",,"plv148","Oxford","published",,,,"2017-07-19T11:50:01Z","2019-06-06T13:32:20Z","true","8 p.","ECIT",,,"publishedVersion"
"307682","20.500.11850/3","Geddes, Jennifer M.H.||Caza, Mélissa||Croll, Daniel||Stoynov, Nikolay M.||Foster, Leonard J.||Kronstad, James W.",,,,"2019-09-03T10:25:28Z","2017-06-12T02:52:36Z||2019-09-03T10:25:28Z","2016","2016-01-12","The opportunistic fungal pathogenCryptococcus neoformanscauses life-threatening meningitis in immunocompro-mised individuals. The expression of virulence factors, including capsule and melanin, is in part regulated by the cyclic-AMP/protein kinase A (cAMP/PKA) signal transduction pathway. In this study, we investigated the influence of PKA on the composi-tion of the intracellular proteome to obtain a comprehensive understanding of the regulation that underpins virulence. Throughquantitative proteomics, enrichment and bioinformatic analyses, and an interactome study, we uncovered a pattern of PKA reg-ulation for proteins associated with translation, the proteasome, metabolism, amino acid biosynthesis, and virulence-relatedfunctions. PKA regulation of the ubiquitin-proteasome pathway inC. neoformansshowed a striking parallel with connectionsbetween PKA and protein degradation in chronic neurodegenerative disorders and other human diseases. Further investigationof proteasome function with the inhibitor bortezomib revealed an impact on capsule production as well as hypersusceptibilityfor strains with altered expression or activity of PKA. Parallel studies with tunicamycin also linked endoplasmic reticulum stresswith capsule production and PKA. Taken together, the data suggest a model whereby expression of PKA regulatory and catalyticsubunits and the activation of PKA influence proteostasis and the function of the endoplasmic reticulum to control the elabora-tion of the polysaccharide capsule. Overall, this study revealed both broad and conserved influences of the cAMP/PKA pathwayon the proteome and identified proteostasis as a potential therapeutic target for the treatment of cryptococcosis.","application/pdf","10.3929/ethz-b-000114318",,"2150-7511||2161-2129",,"10.1128/mBio.01862-15","http://hdl.handle.net/20.500.11850/114318","en","American Society for Microbiology","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported","http://creativecommons.org/licenses/by-nc-sa/3.0/",,"Analysis of the Protein Kinase A-Regulated Proteome of Cryptococcus neoformans Identifies a Role for the Ubiquitin-Proteasome Pathway in Capsule Formation",,"Journal Article","Open access",,,"2017-06-12T02:53:50Z",,"pub:176096",,"yes",,,,,,,,,,"imp5936543c2ef9418638","006164914",,"84960146476","000373933100027",,"1","mBio","7","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","03516","03516",,,"e01862","Washington, DC","published",,,,"2017-07-18T09:43:02Z","2021-02-15T05:48:05Z","true","15 p.","ECIT",,,"publishedVersion"
"313728","20.500.11850/3","Della Coletta-Filho, Helvécio||Sardinha Francisco, Carolina||Spotti Lopes, João Roberto||De Oliveira, Adelson F.||Oliveira Da Silva, Luiz F. de",,,,"2019-10-14T11:39:59Z","2017-06-12T19:05:27Z||2019-10-14T11:39:59Z","2016","2016-01","Olea europaea (L.) trees displaying leaf scorching symptoms, identical to those recently reported for olive trees colonized by Xylella fastidiosa in Southern Italy and also in Argentina, were observed in commercial orchards of two counties in Southeastern Brazil. PCR-based diagnosis using conserved primers for X. fastidiosa strains (RST31/33) and also specific to X. fastidiaosa subsp. pauca (CVC1/272-2 int) were positive for all symptomatic tested samples (n = 8 of 9), but no template was obtained using twigs from asymptomatic trees (n = 20). Bacterial colonies were isolated from symptomatic tissues on culture medium and confirmed by PCR using the set of primers specific to X. fastidiosa subsp. pauca. Comparative sequence analyses of seven MLST loci amplified from one tripled passaged colony (MFG01) perfectly matched with sequences of alleles leuA #7, petC #6, malF#8, cysG#10, holC#11, nuoL#8, and gltT#8, the allelic profile of Sequence Type-ST16, which is represented by the strain COF0238 isolated from Coffea arabica (L.) in Brazil (http://pubmlst.org/xfastidiosa/). Phylogenetic analysis placed the ST16 into subspecies pauca, but genetically closer to ST11 and ST13, both obtained from Citrus sinensis (L.) trees with citrus variegated chlorosis. The results confirm the association of olive plants showing leaf scorching with the presence of X. fastidiosa subsp. pauca , and represent the first report of this bacterium in Brazilian olive orchards.","application/pdf","10.3929/ethz-b-000126899",,"0031-9465||1593-2095",,"10.14601/Phytopathol_Mediterr-17259","http://hdl.handle.net/20.500.11850/126899","en","Mediterranean Phytopathological Union","Creative Commons Attribution 4.0 International","http://creativecommons.org/licenses/by/4.0/","Olive dieback||bacteria||Natural infection","First report of olive leaf scorch in Brazil, associated with Xylella fastidiosa subsp. pauca.",,"Journal Article","Open access",,,"2017-06-12T19:06:12Z",,"pub:189692",,"yes",,,,,,,,,,"imp59365527aa31439921","000008197",,,,"Phytopathol. Mediterr. (Testo stamp.)","1","Phytopathologia mediterranea","55","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","03516","03516",,"135","130","Firenze","published",,,,"2017-07-31T12:22:25Z","2019-10-14T11:40:11Z","true",,"ECIT",,,"publishedVersion"
"121362","20.500.11850/3","Turcotte, Martin M.||Levine, Jonathan M.",,,,"2017-06-12T13:58:01Z","2017-06-12T13:58:01Z","2016",,,,,,"0169-5347||1872-8383",,"10.1016/j.tree.2016.07.013","http://hdl.handle.net/20.500.11850/121395","en","Cell Press",,,"Character displacement||Competitive asymmetry||Intraspecific variation||Niche shift||Resource polymorphism","Phenotypic Plasticity and Species Coexistence",,"Journal Article","Metadata only",,,"2017-06-12T14:03:56Z",,"pub:183493",,"yes",,,,,,,,,,"imp593654c5b150d10711","000036164",,"84990237706","000384856400009","Trends Ecol Evol","10","Trends in Ecology & Evolution","31","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03909 - Levine, Jonathan M. (ehemalig) / Levine, Jonathan M. (former)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03909 - Levine, Jonathan M. (ehemalig) / Levine, Jonathan M. (former)","03909","03909","Published online by: Elsevier.","813","803","London","published",,,,"2017-07-15T04:36:12Z","2021-02-14T14:37:23Z","true",,"ECIT",,,
"125128","20.500.11850/10","Garcia, Claude||Bastin, Jean-François||Réjou-Méchain, Maxime||Chamagne, Juliette||Dauby, Gilles||Viennois, Gaëlle||Droissart, Vincent||Dessard, Hélène||Stévart, Tariq||Hardy, Olivier||Gillet, Pauline||Vermeulen, Cédric||Gond, Valéry||Fayolle, Adeline||Bretagnollei, François||Oszwald, Johan||Doucet, Jean-Louis||Gourlet-Fleury, Sylvie||Pélissier, Raphaël","Sist, Plinio||Carrière, Stéphanie M.||Parolin, Pia||Forget, Pierre-Michel",,,"2017-06-12T17:59:06Z","2017-06-12T17:59:06Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/125161","en","ATBC",,,,"Gateway to the forests of Central Africa: towards a unified collaborative model of forest dynamics",,"Other Conference Item","Metadata only","Tropical ecology and society reconciliating conservation and sustainable use of biodiversity: Program and abstracts",,"2017-06-12T17:59:30Z",,"pub:187738",,"yes","53rd Annual Meeting of the Association for Tropical Biology and Conservation (ATBC 2016)","June 19-23, 2016","Montpellier, France",,,,,,,"imp5936550b31bc335104",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::09625 - Crowther, Thomas Ward / Crowther, Thomas Ward","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02722 - Institut für Terrestrische Oekosysteme / Institute of Terrestrial Ecosystems::03723 - Ghazoul, Jaboury / Ghazoul, Jaboury::08697 - Gruppe Forest Management & Development / Forest Management & Development Group||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::09625 - Crowther, Thomas Ward / Crowther, Thomas Ward","08697||09625","08697||09625",,"350","350","Storrs, CT","published",,,,"2017-07-26T20:42:04Z","2018-11-03T01:15:34Z","true",,"ECIT",,,
"113266","20.500.11850/3","Lopez-Moya, Federico||Kowbel, David||Jose Nueda, Ma||Palma-Guerrero, Javier||Louise Glass, N.||Vicente Lopez-Llorca, Luis",,,,"2017-06-12T01:20:17Z","2017-06-12T01:20:17Z","2016",,,,,,"1742-206X||1742-2051",,"10.1039/C5MB00649J","http://hdl.handle.net/20.500.11850/113299","en","Royal Society of Chemistry",,,,"Neurospora crassa transcriptomics reveals oxidative stress and plasma membrane homeostasis biology genes as key targets in response to chitosan",,"Journal Article","Metadata only",,,"2017-06-12T01:23:11Z",,"pub:174982",,"no",,,,,,,,,,"imp59365424debad69366","005076144",,,"000368858900009","Mol. biosyst.","2","Molecular BioSystems","12","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03516 - McDonald, Bruce / McDonald, Bruce","03516","03516",,"403","391","Cambridge, UK","published",,,,"2017-07-19T11:54:05Z","2018-11-02T22:30:01Z","true",,"ECIT",,,
"108918","20.500.11850/14","Kaiser Patrick||Regoes, Roland R.||Hardt, Wolf-Dietrich",,,,"2017-06-11T22:14:13Z","2017-06-11T22:14:13Z","2016",,,,,"978-1-4939-2853-8||978-1-4939-2854-5","1064-3745||1940-6029",,"10.1007/978-1-4939-2854-5_16","http://hdl.handle.net/20.500.11850/108951","en","Humana Press",,,,"Population Dynamics Analysis of Ciprofloxacin-Persistent S. Typhimurium Cells in a Mouse Model for Salmonella Diarrhea.",,"Book Chapter","Metadata only","Bacterial Persistence: Methods and Protocols",,"2017-06-11T22:14:49Z",,"pub:169983",,"yes",,,,,,,,,,"imp593653d8e2c4a44067","010552242",,"84945207658","000368337600017","Methods Mol Biol",,"Methods in Molecular Biology","1333","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03584 - Bonhoeffer, Sebastian / Bonhoeffer, Sebastian||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02030 - Dep. Biologie / Dep. of Biology::02520 - Institut für Mikrobiologie / Institute of Microbiology::03589 - Hardt, Wolf-Dietrich / Hardt, Wolf-Dietrich","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03584 - Bonhoeffer, Sebastian / Bonhoeffer, Sebastian||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02030 - Dep. Biologie / Dep. of Biology::02520 - Institut für Mikrobiologie / Institute of Microbiology::03589 - Hardt, Wolf-Dietrich / Hardt, Wolf-Dietrich","03584||03589","03584||03589",,"203","189","New York","published",,,,"2017-07-19T08:28:41Z","2021-02-14T13:43:47Z","true",,"ECIT",,,
"177990","20.500.11850/12","Balkenhol, Niko||Biebach, Iris||Bolliger, Janine||Gugerli, Felix||Hochkirch, Axel||Holderegger, Rolf||Keller, Lukas||Segelbacher, Gernot||Widmer, Alex||Zachos, Frank E.",,,,"2017-09-14T10:40:18Z","2017-09-14T10:40:18Z","2016",,,,,"978-3-258-07929-5||3-258-07929-3",,,,"http://hdl.handle.net/20.500.11850/119454","de","Haupt Verlag",,,,"Naturschutzgenetik: Ein Handbuch für die Praxis",,"Monograph","Metadata only",,,"2017-09-14T10:40:26Z",,"pub:181469",,"yes",,,,,,,,,,"imp593654a173ee091849","010586760",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","03706","03706",,,,"Bern","published",,,,"2017-07-19T11:26:37Z","2018-12-02T07:48:30Z","true","247 p.","ECIT",,,
"186484","20.500.11850/16","Nair, Ramith",,,"Nett, Markus||Velicer, Gregory J.","2017-10-17T10:16:37Z","2017-06-12T14:34:19Z||2017-10-17T10:16:37Z","2016","2016",,"application/pdf","10.3929/ethz-a-010742342",,,,,"http://hdl.handle.net/20.500.11850/121739","en","ETH Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","ADAPTATION (BIOLOGICAL EVOLUTION)||MYXOCOCCUS (MICROBIOLOGY)||EVOLUTIONSFAKTOREN (BIOLOGISCHE EVOLUTION)||ADAPTATION (BIOLOGISCHE EVOLUTION)||PREDATOR-PREY RELATIONS (BIOLOGY)||SELEKTION (BIOLOGISCHE EVOLUTION)||STRUGGLE FOR EXISTENCE AS EVOLUTIONARY FACTOR (BIOLOGICAL EVOLUTION)||ÜBERLEBENSKAMPF ALS EVOLUTIONSFAKTOR (BIOLOGISCHE EVOLUTION)||MYXOCOCCUS (MIKROBIOLOGIE)||SELECTION (BIOLOGICAL EVOLUTION)||FACTORS OF EVOLUTION (BIOLOGICAL EVOLUTION)||RÄUBER-BEUTE BEZIEHUNG (BIOLOGIE)","Biotic interactions of Myxococcus xanthus",,"Doctoral Thesis","Open access",,"DDC - DDC::5 - Science::570 - Life sciences||DDC - DDC::5 - Science::570 - Life sciences","2017-06-12T14:36:16Z",,"pub:183864","eth:49837","yes",,,,,,,,,"23797","imp59366b9ebcaa332147||imp593654cc9fdb238621","010742342",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03939 - Velicer, Gregory J. / Velicer, Gregory J.","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03939 - Velicer, Gregory J. / Velicer, Gregory J.","02350||03939","03939",,,,"Zürich","published",,,,"2017-08-02T12:27:05Z","2021-02-14T19:25:29Z","true","148 p.","ECOL||ECIT",,,
"106087","20.500.11850/3","Leuchtmann, Adrian||Michelsen, Verner",,,,"2017-06-11T20:27:50Z","2017-06-11T20:27:50Z","2016",,,,,,"1399-560X||1876-312X",,"10.1163/1876312X-46052130","http://hdl.handle.net/20.500.11850/106120","en","Brill",,,"Niche expansion||Botanophila||Phylogenetics||Anthomyiidae||Chiastocheta||Symbiosis","Biology and evolution of the Epichloë-associated Botanophila species found in Europe (Diptera: Anthomyiidae)",,"Journal Article","Metadata only",,,"2017-06-11T20:28:05Z",,"pub:166079",,"yes",,,,,,,,,,"imp593653a09f82980924","003895244",,"84964816226","000371162500001",,"1","Insect Systematics & Evolution","47","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","03706","03706","Published online August 2015.","14","1","Leiden","published",,,,"2017-07-15T00:13:47Z","2018-11-02T20:22:53Z","true",,"ECIT",,,
"121447","20.500.11850/3","Gish, Moshe||Mescher, Mark C.||De Moraes, Consuelo M.",,,,"2017-06-12T14:10:43Z","2017-06-12T14:10:43Z","2016",,,,,,"1942-0889",,"10.1080/19420889.2016.1178431","http://hdl.handle.net/20.500.11850/121480","en","Taylor & Francis",,,,"Mechanical defenses of plant extrafloral nectaries against herbivory",,"Journal Article","Metadata only",,,"2017-06-12T14:17:07Z",,"pub:183584",,"yes",,,,,,,,,,"imp593654c77c46d71387","005818124",,,,"Commun Integr Biol","3","Communicative & Integrative Biology","9","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03970 - De Moraes, Consuelo / De Moraes, Consuelo||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03909 - Levine, Jonathan M. (ehemalig) / Levine, Jonathan M. (former)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03970 - De Moraes, Consuelo / De Moraes, Consuelo||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03909 - Levine, Jonathan M. (ehemalig) / Levine, Jonathan M. (former)","03970||03909","03970||03909",,,"e1178431","Philadelphia, PA","published",,,,"2017-07-19T13:02:17Z","2021-02-14T14:37:47Z","true","3 p.","ECIT",,,
"122931","20.500.11850/41","Fior, Simone",,,,"2017-06-12T16:27:01Z","2017-06-12T16:27:01Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/122964","en",,,,,"Exploring the genomics of altitudinal adaptation in carnation",,"Presentation","Metadata only",,,"2017-06-12T16:30:48Z",,"pub:185304",,"yes","Adaptation to a Changing Environment Seminar Series","November 30, 2016","Zürich, Switzerland",,,,,,,"imp593654e47dd9c18247",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","03706","03706","Lecture at ETH Zurich on 30 November 2016.",,,,"unpublished",,,,"2017-07-13T10:46:55Z","2018-11-03T00:45:07Z","true",,"ECIT",,,
"122932","20.500.11850/41","Fior, Simone",,,,"2017-06-12T16:27:01Z","2017-06-12T16:27:01Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/122965","en",,,,,"Exploring the genomics of altitudinal adaptation in carnation",,"Presentation","Metadata only",,,"2017-06-12T16:30:48Z",,"pub:185305",,"yes","The Institutskolloquium of the Zoological Institute","December 5, 2016","University of Basel",,,,,,,"imp593654e47f66541346",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02720 - Institut für Integrative Biologie / Institute of Integrative Biology::03706 - Widmer, Alexander / Widmer, Alexander","03706","03706","Lecture at The Institutskolloquium of the Zoological Institute of the University of Basel on 5 December 2016.",,,,"unpublished",,,,"2017-07-13T10:46:55Z","2018-11-03T00:45:09Z","true",,"ECIT",,,
