id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.researchGroup,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.hasPart,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isSupplementedBy,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit,ethz.version.edition
"116762","20.500.11850/10","Sutter, Franz||Schwarm, Angela||Kreuzer, Michael",,,,"2017-06-12T06:33:30Z","2017-06-12T06:33:30Z","2016",,,,,"978-3-7690-4109-5||3-7690-4109-7",,,,"http://hdl.handle.net/20.500.11850/116795","en","DLG-Verlag",,,,"Nitrogen and methane excretion of cows fed a low crude protein diet with too low content of utilisable crude protein from calving onwards",,"Other Conference Item","Metadata only","70th conference 8th-10th March 2016 in Hannover: review, abstracts, workshop = 70. Tagung vom 8.-10.03.2016 in Hannover",,"2017-06-12T06:34:08Z",,"pub:178682",,"yes","70. Jahrestagung Gesellschaft für Ernährungsphysiologie","March 8-10, 2016","Hannover, Germany",,,,,,,"imp5936546c6fcb743044","010636272",,,,"Proc. Soc. Nutr. Physiol.",,"Proceedings of the Society of Nutrition Physiology = Berichte der Gesellschaft für Ernährungsphysiologie","25","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"32","32","Frankfurt am Main","published",,,,,,,,"2017-08-03T08:47:28Z","2022-03-28T14:56:23Z","true",,"ECIT",,,
"116765","20.500.11850/10","Dittmann, Marie||Hammond, Kirsty||Kirton, Paul||Humphries, David||Crompton, Les||Misselbrook, Tom||Südekum, Karl-Heinz||Schwarm, Angela||Kreuzer, Michael||Reynolds, Christopher||Clauss, Marcus",,,,"2017-06-12T06:33:32Z","2017-06-12T06:33:32Z","2016",,,,,"978-3-7690-4109-5||3-7690-4109-7",,,,"http://hdl.handle.net/20.500.11850/116798","en","DLG-Verlag",,,,"The effect of methane on properties of digestive physiology in dairy cow",,"Other Conference Item","Metadata only","70th conference 8th-10th March 2016 in Hannover: review, abstracts, workshop = 70. Tagung vom 8.-10.03.2016 in Hannover",,"2017-06-12T06:34:08Z",,"pub:178685",,"yes","70. Jahrestagung Gesellschaft für Ernährungsphysiologie","March 8-10, 2016","Hannover, Germany",,,,,,,"imp5936546c82d7927755","010636272",,,,"Proc. Soc. Nutr. Physiol.",,"Proceedings of the Society of Nutrition Physiology = Berichte der Gesellschaft für Ernährungsphysiologie","25","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"66","66","Frankfurt am Main","published",,,,,,,,"2017-07-18T15:22:09Z","2022-03-28T14:56:25Z","true",,"ECIT",,,
"116768","20.500.11850/8","Sinz, Susanne||Kunz, Carmen||Leiber, Florian||Liesegang, Annette||Kreuzer, Michael||Soliva, Carla",,,,"2017-06-12T06:33:35Z","2017-06-12T06:33:35Z","2016",,,,,"978-3-7690-4109-5||3-7690-4109-7",,,,"http://hdl.handle.net/20.500.11850/116801","en","DLG-Verlag",,,,"Pure flavonoids and their influence on ruminal methanogenesis and fermentation as determind in vitro",,"Conference Paper","Metadata only","70th conference 8th-10th March 2016 in Hannover: review, abstracts, workshop = 70. Tagung vom 8.-10.03.2016 in Hannover",,"2017-06-12T06:34:08Z",,"pub:178688",,"yes","70. Jahrestagung Gesellschaft für Ernährungsphysiologie","March 8-10, 2016","Hannover, Germany",,,,,,,"imp5936546c9113884153","010636272",,,,"Proc. Soc. Nutr. Physiol.",,"Proceedings of the Society of Nutrition Physiology = Berichte der Gesellschaft für Ernährungsphysiologie","25","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"149","149","Frankfurt am Main","published",,,,,,,,"2017-07-13T05:59:38Z","2022-03-28T14:56:27Z","true",,"ECIT",,,
"116766","20.500.11850/10","Grosse Brinkhaus, A.||Dohme-Meier, Frigga||Bee, Giuseppe||Kreuzer, Michael||Zeitz, Johanna O.",,,,"2017-06-12T06:33:33Z","2017-06-12T06:33:33Z","2016",,,,,"978-3-7690-4109-5||3-7690-4109-7",,,,"http://hdl.handle.net/20.500.11850/116799","en","DLG-Verlag",,,,"Impact of sainfoin and birdsfoot trefoil on in vitro ruminal microbial protein synthesis",,"Other Conference Item","Metadata only","70th conference 8th-10th March 2016 in Hannover: review, abstracts, workshop = 70. Tagung vom 8.-10.03.2016 in Hannover",,"2017-06-12T06:34:08Z",,"pub:178686",,"yes","70. Jahrestagung Gesellschaft für Ernährungsphysiologie","March 8-10, 2016","Hannover, Germany",,,,,,,"imp5936546c887d285828","010636272",,,,"Proc. Soc. Nutr. Physiol.",,"Proceedings of the Society of Nutrition Physiology = Berichte der Gesellschaft für Ernährungsphysiologie","25","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"117","117","Frankfurt am Main","published",,,,,,,,"2017-07-25T11:31:06Z","2022-03-28T14:56:26Z","true",,"ECIT",,,
"116764","20.500.11850/10","Wang, Shaopu||Kreuzer, Michael||Schwarm, Angela",,,,"2017-06-12T06:33:32Z","2017-06-12T06:33:32Z","2016",,,,,"978-3-7690-4109-5||3-7690-4109-7",,,,"http://hdl.handle.net/20.500.11850/116797","en","DLG-Verlag",,,,"Effect of unconventional oilseeds provided at two lipid concentration on rumen fermentation and methane formation in vitro",,"Other Conference Item","Metadata only","70th conference 8th-10th March 2016 in Hannover: review, abstracts, workshop = 70. Tagung vom 8.-10.03.2016 in Hannover",,"2017-06-12T06:34:08Z",,"pub:178684",,"yes","70. Jahrestagung Gesellschaft für Ernährungsphysiologie","March 8-10, 2016","Hannover, Germany",,,,,,,"imp5936546c7d63c60669","010636272",,,,"Proc. Soc. Nutr. Physiol.",,"Proceedings of the Society of Nutrition Physiology = Berichte der Gesellschaft für Ernährungsphysiologie","25","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"61","61","Frankfurt am Main","published",,,,,,,,"2017-07-17T12:13:21Z","2022-03-28T14:56:25Z","true",,"ECIT",,,
"116783","20.500.11850/8","Leparmarai, Paul T.||Kreuzer, Michael||Gluecks, Ilona||Mwangi, Miano||Marquardt, Svenja","Kreuzer, Michael||Lanzini, Tiziana||Liesegang, Annette||Bruckmaier, Rupert||Hess, Hans D.||Ulbrich, Susanne E.",,,"2017-06-12T06:34:05Z","2017-06-12T06:34:05Z","2016",,,,,"978-3-906466-39-6",,,,"http://hdl.handle.net/20.500.11850/116816","en","ETH Zürich, Institut für Agrarwisenschaften",,,,"Comparison of performance of two cattle genotypes and one camel breed kept on rangelands in two periods in Laikipia, Kenya",,"Conference Paper","Metadata only","Umdenken in der Eiweissversorgung der Nutztiere: Prof. Dr. Michael Kreuzer zum 60-igsten Geburtstag gewidmet: Tagungsbericht 11. Mai 2016 [ETH-Zürich, Institut für Agrarwissenschaften]",,"2017-06-12T06:34:08Z",,"pub:178703",,"yes","Fachtagung: Umdenken in der Eiweissversorgung der Nutztiere","May 11, 2016","Zurich, Switzerland",,,,,,,"imp5936546ce747973118","010648484",,,,,,"ETH-Schriftenreihe zur Tierernährung","39","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"175","173","Zürich","published",,,,,,,,"2017-07-13T06:08:52Z","2022-03-28T14:56:40Z","true",,"ECIT",,,
"116784","20.500.11850/8","Akert, Franziska||Reidy, Beat||Hofstetter, Pius||Kreuzer, Michael||Berard, Joel","Kreuzer, Michael||Lanzini, Tiziana||Liesegang, Annette||Bruckmaier, Rupert||Hess, Hans D.||Ulbrich, Susanne E.",,,"2017-06-12T06:36:07Z","2017-06-12T06:36:07Z","2016",,,,,"978-3-906466-39-6",,,,"http://hdl.handle.net/20.500.11850/116817","de","ETH Zürich, Institut für Agrarwisenschaften",,,,"Auswirkungen des saisonalen Vollweidesystems auf die Zusammensetzung und die Gerinnungseigenschaften der Milch",,"Conference Paper","Metadata only","Umdenken in der Eiweissversorgung der Nutztiere: Prof. Dr. Michael Kreuzer zum 60-igsten Geburtstag gewidmet: Tagungsbericht 11. Mai 2016 [ETH-Zürich, Institut für Agrarwissenschaften]",,"2017-06-12T06:43:36Z",,"pub:178704",,"yes","Fachtagung: Umdenken in der Eiweissversorgung der Nutztiere","May 11, 2016","Zurich, Switzerland",,,,,,,"imp5936546cec8ea90741","010648484",,,,,,"ETH-Schriftenreihe zur Tierernährung","39","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"178","176","Zürich","published",,,,,,,,"2017-07-14T22:18:21Z","2022-03-28T14:56:41Z","true",,"ECIT",,,
"116781","20.500.11850/8","Sinz, Susanne||Liesegang, Annette||Braun, Ulrich||Kreuzer, Michael||Soliva, Carla R.","Kreuzer, Michael||Lanzini, Tiziana||Liesegang, Annette||Bruckmaier, Rupert||Hess, Hans D.||Ulbrich, Susanne E.",,,"2017-06-12T06:34:03Z","2017-06-12T06:34:03Z","2016",,,,,"978-3-906466-39-6",,,,"http://hdl.handle.net/20.500.11850/116814","de","ETH Zürich, Institut für Agrarwisenschaften",,,,"Kurzzeiteffekte reiner, in Pflanzen vorkommender Flavanole auf die Fermentation im Pansen in vitro",,"Conference Paper","Metadata only","Umdenken in der Eiweissversorgung der Nutztiere : Prof. Dr. Michael Kreuzer zum 60-igsten Geburtstag gewidmet : Tagungsbericht 11. Mai 2016 [ETH-Zürich, Institut für Agrarwissenschaften]",,"2017-06-12T06:34:08Z",,"pub:178701",,"yes","Fachtagung: Umdenken in der Eiweissversorgung der Nutztiere","May 11, 2016","Zurich, Switzerland",,,,,,,"imp5936546cdc68867177","010648484",,,,,,"ETH-Schriftenreihe zur Tierernährung","39","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"138","137","Zürich","published",,,,,,,,"2017-07-26T14:48:22Z","2022-03-28T14:56:38Z","true",,"ECIT",,,
"116782","20.500.11850/8","Wang, Shaopu||Kreuzer, Michael||Braun, Ulrich||Schwarm, Angela","Kreuzer, Michael||Lanzini, Tiziana||Liesegang, Annette||Bruckmaier, Rupert||Hess, Hans D.||Ulbrich, Susanne E.",,,"2017-06-12T06:34:04Z","2017-06-12T06:34:04Z","2016",,,,,"978-3-906466-39-6",,,,"http://hdl.handle.net/20.500.11850/116815","en","ETH Zürich, Institut für Agrarwisenschaften",,,,"In vitro investigation of the anti-methanogenic effect of seeds from safflower, poppy, hemp, camelina and linseed",,"Conference Paper","Metadata only","Umdenken in der Eiweissversorgung der Nutztiere : Prof. Dr. Michael Kreuzer zum 60-igsten Geburtstag gewidmet : Tagungsbericht 11. Mai 2016 [ETH-Zürich, Institut für Agrarwissenschaften]",,"2017-06-12T06:34:08Z",,"pub:178702",,"yes","Fachtagung: Umdenken in der Eiweissversorgung der Nutztiere","May 11, 2016","Zurich, Switzerland",,,,,,,"imp5936546ce1d2068109","010648484",,,,,,"ETH-Schriftenreihe zur Tierernährung","39","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"140","139","Zürich","published",,,,,,,,"2017-07-18T15:22:11Z","2022-03-28T14:56:39Z","true",,"ECIT",,,
"115895","20.500.11850/3","Lüttgenau, Johannes||Wellnitz, Olga||Kradolfer, David||Kalaitzakis, Emmanouil||Ulbrich, Susanne E.||Bruckmaier, Rupert M.||Bollwein, Heinrich",,,,"2017-06-12T05:18:14Z","2017-06-12T05:18:14Z","2016",,,,,,"0022-0302||1525-3198",,"10.3168/jds.2015-10641","http://hdl.handle.net/20.500.11850/115928","en","Elsevier",,,"Corpus luteum||Mastitis||Inflammation||Endotoxin||Cow","Intramammary lipopolysaccharide infusion alters gene expression but does not induce lysis of the bovine corpus luteum",,"Journal Article","Metadata only",,,"2017-06-12T05:24:53Z",,"pub:177767",,"yes",,,,,,,,,,"imp5936545cd045418910","000032582","84975776000",,"000374712100074","J. Dairy Sci.","5","Journal of Dairy Science","99","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03999 - Ulbrich, Susanne / Ulbrich, Susanne","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03999 - Ulbrich, Susanne / Ulbrich, Susanne","03999","03999",,"4031","4018","Savoy, IL","published",,,,,,,,"2017-07-15T01:11:32Z","2022-03-28T14:54:05Z","true",,"ECIT",,,
"116789","20.500.11850/8","Wolf, Christina||Giller, Katrin||Ulbrich, Susanne E.||Kreuzer, Michael||Berard, Joel","Kreuzer, Michael||Lanzini, Tiziana||Liesegang, Annette||Bruckmaier, Rupert||Hess, Hans D.||Ulbrich, Susanne E.",,,"2017-06-12T06:36:15Z","2017-06-12T06:36:15Z","2016",,,,,"978-3-906466-39-6",,,,"http://hdl.handle.net/20.500.11850/116822","de","ETH Zürich, Institut für Agrarwisenschaften",,,,"Die Verteilung pansenstabiler Omega-3- und Omega-6-Fettsäuren in bovinen Muskeln mit unterschiedlichem Stoffwechsel",,"Conference Paper","Metadata only","Umdenken in der Eiweissversorgung der Nutztiere: Prof. Dr. Michael Kreuzer zum 60-igsten Geburtstag gewidmet: Tagungsbericht 11. Mai 2016 [ETH-Zürich, Institut für Agrarwissenschaften]",,"2017-06-12T06:43:36Z",,"pub:178709",,"yes","Fachtagung: Umdenken in der Eiweissversorgung der Nutztiere","May 11, 2016","Zurich, Switzerland",,,,,,,"imp5936546d14a1149445","010648484",,,,,,"ETH-Schriftenreihe zur Tierernährung","39","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03999 - Ulbrich, Susanne / Ulbrich, Susanne||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03999 - Ulbrich, Susanne / Ulbrich, Susanne||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03999||03428","03999||03428",,"196","194","Zürich","published",,,,,,,,"2017-07-18T15:22:10Z","2022-03-28T14:56:46Z","true",,"ECIT",,,
"116785","20.500.11850/8","Koczura, Madeline||Pervier, Steve||Kreuzer, Michael||Bruckmaier, Rupert||Berard, Joel","Kreuzer, Michael||Lanzini, Tiziana||Liesegang, Annette||Bruckmaier, Rupert||Hess, Hans D.||Ulbrich, Susanne E.",,,"2017-06-12T06:36:08Z","2017-06-12T06:36:08Z","2016",,,,,"978-3-906466-39-6",,,,"http://hdl.handle.net/20.500.11850/116818","fr","ETH Zürich, Institut für Agrarwisenschaften",,,,"Effet du système d’alpage sur la production laitière, la composition et l’aptitude à la coagulation du lait des Pie Rouges Valdôtaines",,"Conference Paper","Metadata only","Umdenken in der Eiweissversorgung der Nutztiere: Prof. Dr. Michael Kreuzer zum 60-igsten Geburtstag gewidmet: Tagungsbericht 11. Mai 2016 [ETH-Zürich, Institut für Agrarwissenschaften]",,"2017-06-12T06:43:36Z",,"pub:178705",,"yes","Fachtagung: Umdenken in der Eiweissversorgung der Nutztiere","May 11, 2016","Zurich, Switzerland",,,,,,,"imp5936546cf217f81537","010648484",,,,,,"ETH-Schriftenreihe zur Tierernährung","39","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"183","179","Zürich","published",,,,,,,,"2017-07-25T11:16:13Z","2022-03-28T14:56:42Z","true",,"ECIT",,,
"116788","20.500.11850/8","Zehnder, Tobias||Schneider, Manuel||Kreuzer, Michael||Lüscher, Andreas||Berard, Joel","Kreuzer, Michael||Lanzini, Tiziana||Liesegang, Annette||Bruckmaier, Rupert||Hess, Hans D.||Ulbrich, Susanne E.",,,"2017-06-12T06:36:14Z","2017-06-12T06:36:14Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/116821","en","ETH-Zürich, Institut für Agrarwisenschaften",,,,"Impact of grazing shrub-encroached pastures on carcass and meat quality of Dexter cattle and Engadine lambs",,"Conference Paper","Metadata only","Umdenken in der Eiweissversorgung der Nutztiere: Tagungsbericht vom 11. Mai 2016, Institut für Agrarwissenschaften",,"2017-06-12T06:43:36Z",,"pub:178708",,"yes","Fachtagung: Umdenken in der Eiweissversorgung der Nutztiere","May 11, 2016","ETH Zürich, Switzerland",,,,,,,"imp5936546d0f34125480","010648484",,,,,,"ETH-Schriftenreihe zur Tierernährung","39","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03428","03428",,"193","191","Zürich","published",,,,,,,,"2017-07-17T12:13:44Z","2022-03-28T14:56:45Z","true",,"ECIT",,,
"116780","20.500.11850/8","Meese, Susanne||Ulbrich, Susanne E.||Bollwein, Heinrich||Bruckmaier, Rupert||Wellnitz, Olga||Kreuzer, Michael||Röntgen, Monika||Gimsa, Ulrike||Schwarm, Angela","Kreuzer, Michael||Lanzini, Tiziana||Liesegang, Annette||Bruckmaier, Rupert||Hess, Hans D.||Ulbrich, Susanne E.",,,"2017-06-12T06:34:02Z","2017-06-12T06:34:02Z","2016",,,,,"978-3-906466-39-6",,,,"http://hdl.handle.net/20.500.11850/116813","de","ETH Zürich, Institut für Agrarwisenschaften",,,,"Untersuchung zur Interaktion von Methanemission und Immunantwort bei hochleistenden Milchkühen in der Frühlaktation",,"Conference Paper","Metadata only","Umdenken in der Eiweissversorgung der Nutztiere : Prof. Dr. Michael Kreuzer zum 60-igsten Geburtstag gewidmet : Tagungsbericht 11. Mai 2016 [ETH-Zürich, Institut für Agrarwissenschaften]",,"2017-06-12T06:34:08Z",,"pub:178700",,"yes","Fachtagung: Umdenken in der Eiweissversorgung der Nutztiere","May 11, 2016","Zurich, Switzerland",,,,,,,"imp5936546cd6bb871810","010648484",,,,,,"ETH-Schriftenreihe zur Tierernährung","39","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03999 - Ulbrich, Susanne / Ulbrich, Susanne||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03999 - Ulbrich, Susanne / Ulbrich, Susanne||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02350 - Dep. Umweltsystemwissenschaften / Dep. of Environmental Systems Science::02703 - Institut für Agrarwissenschaften / Institute of Agricultural Sciences::03428 - Kreuzer, Michael (emeritus) / Kreuzer, Michael (emeritus)","03999||03428","03999||03428",,"136","134","Zürich","published",,,,,,,,"2017-07-26T21:10:57Z","2022-03-28T14:56:37Z","true",,"ECIT",,,
