id,collection,dc.contributor.author,dc.contributor.contactPerson,dc.contributor.dataCollector,dc.contributor.editor,dc.contributor.researcher,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.created,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.title.alternative,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.collected,ethz.date.deposited,ethz.date.embargoend,ethz.date.retentionend,ethz.date.retentionendDate,ethz.description.methods,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.geolocation.placename,ethz.geolocation.pointlat,ethz.geolocation.pointlong,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.orcidWorkCode,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.continues,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isDocumentedBy,ethz.relation.isNewVersionOf,ethz.relation.isOriginalFormOf,ethz.relation.isPartOf,ethz.relation.isPreviousVersionOf,ethz.relation.isReferencedBy,ethz.relation.isSourceOf,ethz.relation.isSupplementTo,ethz.relation.isSupplementedBy,ethz.relation.isVariantFormOf,ethz.relation.references,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.tag,ethz.title.subtitle,ethz.version.deposit,ethz.version.edition
"298650","20.500.11850/10","Zander, M.J.||Sperna Weiland, F.C.||Weerts, Albrecht H.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-25T11:41:07Z","2019-06-15T17:54:18Z||2019-06-17T19:19:44Z||2019-06-20T12:41:17Z||2019-06-24T08:18:53Z||2019-06-25T11:41:07Z",,"2019","2019-06-20",,"application/pdf","10.3929/ethz-b-000347609",,,,,"http://hdl.handle.net/20.500.11850/347609","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Introducing H2020 European climate prediction system for urban pluvial floods",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-15T17:54:24Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7,2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"144","144","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,"false","2019-06-20T12:41:27Z","2019-06-25T11:41:20Z","true","1 p.","FORM",,,,
"298683","20.500.11850/10","Qiu, Y.||Ichiba, A.||Tchiguirinskaia, I.||Schertzer, D.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-25T13:59:13Z","2019-06-14T16:08:43Z||2019-06-17T19:40:22Z||2019-06-18T14:04:33Z||2019-06-24T08:35:53Z||2019-06-25T13:59:13Z",,"2019","2019-06-18",,"application/pdf","10.3929/ethz-b-000347564",,,,,"http://hdl.handle.net/20.500.11850/347564","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Evaluation of nature-based solutions for storm water management with a fully distributed model in semi-urban catchment",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T16:08:48Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7,2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"96","95","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,"false","2019-06-18T14:04:49Z","2019-06-25T13:59:23Z","true","2 p.","FORM",,,,
"298680","20.500.11850/10","Pedersen, J.W.||Vezzaro, L.||Madsen, H.||Mikkelsen, P.S.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-25T13:48:22Z","2019-06-14T16:00:15Z||2019-06-17T19:49:42Z||2019-06-19T12:41:42Z||2019-06-19T12:43:57Z||2019-06-24T08:21:24Z||2019-06-25T13:48:22Z",,"2019","2019-06-19",,"application/pdf","10.3929/ethz-b-000347557",,,,,"http://hdl.handle.net/20.500.11850/347557","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Ensemble forecasts of urban runoff from a deterministic Numerical Weather Prediction model by use of spatial neighborhood sampling",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T16:00:20Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"91","89","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,"false","2019-06-19T12:41:58Z","2019-06-25T13:48:35Z","true","3 p.","FORM",,,,
"298682","20.500.11850/10","Shehu, B.||Haberlandt, U.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-25T13:55:36Z","2019-06-14T16:13:41Z||2019-06-17T19:35:48Z||2019-06-18T13:44:06Z||2019-06-24T08:33:40Z||2019-06-25T13:55:36Z",,"2019","2019-06-18",,"application/pdf","10.3929/ethz-b-000347570",,,,,"http://hdl.handle.net/20.500.11850/347570","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Radar data quality impact on rainfall nowcasting for urban drainage application",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T16:13:46Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7,2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"107","106","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,"false","2019-06-18T13:44:21Z","2019-06-25T13:55:46Z","true","2 p.","FORM",,,,
"298767","20.500.11850/8","Disch, A.||Scheidegger, Andreas||Wani, Omar Farooq||Rieckermann, Jörg",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-26T08:02:33Z","2019-06-14T15:10:02Z||2019-06-17T20:16:36Z||2019-06-26T08:02:33Z",,"2019","2019-06-26",,"application/pdf","10.3929/ethz-b-000347531",,,,,"http://hdl.handle.net/20.500.11850/347531","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Impact of different sources of precipitation data on urban rainfall-runoff predictions: A comparison of rain gauges, commercial microwave links and radar",,"Conference Paper","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T15:10:08Z",,,,,"yes","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","02608||03989","03989",,"32","27","Zurich","published",,,,,,,"10.3929/ethz-b-000347571",,,,,,,,,"2019-06-26T08:02:44Z","2020-02-15T19:50:45Z","true","6 p.","FORM",,,,
"298765","20.500.11850/10","Bližňák, V.||Kvak, R.||Kašpar, M.||Müller, M.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-26T07:49:24Z","2019-06-14T14:58:01Z||2019-06-17T20:24:36Z||2019-06-26T07:49:24Z",,"2019","2019-06-26",,"application/pdf","10.3929/ethz-b-000347526",,,,,"http://hdl.handle.net/20.500.11850/347526","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Improving knowledge on precipitation distribution during historical extremes using high-resolution NWP model",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T14:58:07Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"14","13","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,"false","2019-06-26T07:49:35Z","2019-06-26T07:49:35Z","true","2 p.","FORM",,,,
"298763","20.500.11850/10","Bernet, D.B.||Trefalt, S.||Zischg, A.||Weingartner, R.||Mosimann, Markus||Martius, O.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-26T07:40:48Z","2019-06-14T14:56:03Z||2019-06-17T20:24:19Z||2019-06-26T07:40:48Z",,"2019","2019-06-26",,"application/pdf","10.3929/ethz-b-000347525",,,,,"http://hdl.handle.net/20.500.11850/347525","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Can we predict surface water flood damage by precipitation alone?",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T14:56:09Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"12","12","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,"false","2019-06-26T07:41:00Z","2019-06-26T07:41:01Z","true","1 p.","FORM",,,,
"298761","20.500.11850/10","Andersson, Jafet||van de Beek, R.||Berg, P.||Hansryd, J.||Olsson, J.||Arheimer, B.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-26T07:29:58Z","2019-06-14T14:46:26Z||2019-06-17T20:20:44Z||2019-06-26T07:29:58Z",,"2019","2019-06-26",,"application/pdf","10.3929/ethz-b-000347520",,,,,"http://hdl.handle.net/20.500.11850/347520","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Rainfall monitoring by microwave link networks in Sweden",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T14:46:32Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"2","1","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,"false","2019-06-26T07:30:10Z","2019-06-26T07:30:10Z","true","2 p.","FORM",,,,
"298833","20.500.11850/10","Panziera, Luca||Germann, Urs||Gabella, Marco||Martius, Olivia",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-26T12:23:24Z","2019-06-14T15:56:32Z||2019-06-17T19:50:08Z||2019-06-26T12:23:24Z",,"2019","2019-06-26",,"application/pdf","10.3929/ethz-b-000347555",,,,,"http://hdl.handle.net/20.500.11850/347555","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"A 12-year radar-based climatology of daily and sub-daily extreme precipitation over the Swiss Alps",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T15:56:38Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"82","82","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,,"2019-06-26T12:23:32Z","2019-06-26T12:23:32Z","true","1 p.","FORM",,,,
"298834","20.500.11850/10","Müller, M.||Bližňák, V.||Kašpar, M.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-26T12:28:04Z","2019-06-14T15:47:43Z||2019-06-17T19:57:48Z||2019-06-26T12:28:04Z",,"2019","2019-06-26",,"application/pdf","10.3929/ethz-b-000347548",,,,,"http://hdl.handle.net/20.500.11850/347548","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Analysis of short-term rainfall time structure by half-time concentration indexes",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T15:47:48Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"74","73","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,,"2019-06-26T12:28:12Z","2019-06-26T12:28:12Z","true","2 p.","FORM",,,,
"298843","20.500.11850/8","Brigandì, G.||Aronica, G.T.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-26T12:37:51Z","2019-06-14T15:02:35Z||2019-06-17T20:17:23Z||2019-06-26T12:37:51Z",,"2019","2019-06-26",,"application/pdf","10.3929/ethz-b-000347528",,,,,"http://hdl.handle.net/20.500.11850/347528","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"A stochastic point rainfall model of single storm for urban drainage systems design based on 2-copula and dimensionless hyetograph",,"Conference Paper","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T15:02:41Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"21","16","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,,"2019-06-26T12:38:02Z","2019-06-26T12:38:02Z","true","6 p.","FORM",,,,
"298784","20.500.11850/10","Laburda, Tomas||Zumr, D.||Kavka, P.||Neumann, M.||Devaty, J.||Balenovic, N.||Johannsen, L.L.||Dostál, T.||Klik, A.||Strauss, P.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-26T09:11:46Z","2019-06-14T15:34:50Z||2019-06-17T20:02:48Z||2019-06-26T09:11:46Z",,"2019","2019-06-26",,"application/pdf","10.3929/ethz-b-000347541",,,,,"http://hdl.handle.net/20.500.11850/347541","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"The effects of rain drop impact on soil surface microtopography",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T15:34:56Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"58","57","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,"false","2019-06-26T09:11:59Z","2019-06-26T09:11:59Z","true","2 p.","FORM",,,,
"298840","20.500.11850/8","Treis, Adrian||Pfister, A.||Falk, D.||Kutschera, G.||Braun, M.||Pätsch, M.||Eckardt, D.",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-26T12:33:26Z","2019-06-14T16:23:57Z||2019-06-17T19:28:43Z||2019-06-26T12:33:26Z",,"2019","2019-06-26",,"application/pdf","10.3929/ethz-b-000347579",,,,,"http://hdl.handle.net/20.500.11850/347579","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"Improving the short-term forecast of precipitation events using vehicle sensor data – research project mobile VIEW",,"Conference Paper","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T16:24:02Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,"126","121","Zurich","published",,,,,,,"10.3929/ethz-b-000347485",,,,,,,,,"2019-06-26T12:33:34Z","2019-06-26T12:33:34Z","true","6 p.","FORM",,,,
"322316","20.500.11850/14","Fernandez, Vincente I.||Stocker, Roman||Juarez, Gabriel",,,"Skovhus, Torben L.||Whitby, Corinne",,,"2019-12-03T10:24:02Z","2019-11-28T13:55:46Z||2019-12-03T10:24:02Z",,"2019","2019-03-29",,,,"978-1-138-05775-3||978-1-315-16470-0||978-1-351-67494-2||978-1-351-67496-6||978-1-351-67495-9",,,"10.1201/9781315164700-13","http://hdl.handle.net/20.500.11850/381247","en","CRC Press",,,,"Modeling the impact of dilution on the microbial degradation of dispersed oil in marine environments",,"Book Chapter","Metadata only","Oilfield Microbiology",,,"2019-11-28T13:55:56Z",,,,,"yes",,,,,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::09467 - Stocker, Roman / Stocker, Roman","09467","09467",,"232","215","Boca Raton, FL","published",,,,,,,,,,,,,,,,"2019-12-03T10:24:11Z","2019-12-03T10:24:11Z","true",,"FORM",,,,"1st Edition"
"332183","20.500.11850/3","Blumensaat, Frank||Dicht, Simon||Ebi, Christian",,,,,,"2020-01-27T11:32:05Z","2020-01-09T12:14:24Z||2020-01-27T11:32:05Z",,"2019",,,,,,"2235-5197",,,"http://hdl.handle.net/20.500.11850/388913","de","SVGW",,,,"Niedrigenergiefunk im Untergrund",,"Journal Article","Metadata only",,,,"2020-01-09T12:14:36Z",,,,,"yes",,,,,,,,,,,,,,,,,,"3","Aqua & Gas","99","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03989 - Maurer, Max / Maurer, Max","03989","03989",,"60","52","Zürich","published",,,,,,,,,,,,,,,,"2020-01-27T11:32:25Z","2020-01-27T11:32:25Z","true",,"FORM",,"Möglichkeiten und Grenzen einer neuen Daten-Fernübertragung in der Siedlungsentwässerung",,
"298624","20.500.11850/10","Sideris, Ioannis, V||Foresti, Loris||Germann, Urs||Nerini, Daniele",,,"Peleg, Nadav||Molnar, Peter",,,"2019-06-25T10:09:20Z","2019-06-14T16:14:52Z||2019-06-17T19:34:56Z||2019-06-18T10:47:43Z||2019-06-25T09:03:01Z||2019-06-25T10:09:20Z",,"2019","2019-06-18",,"application/pdf","10.3929/ethz-b-000347571",,,,,"http://hdl.handle.net/20.500.11850/347571","en","ETH Zurich, Institute of Environmental Engineering","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/",,"NowPrecip: Localized precipitation nowcasting in the complex terrain of Switzerland",,"Other Conference Item","Open access","Rainfall Monitoring, Modelling and Forecasting in Urban Environment. UrbanRain18: 11th International Workshop on Precipitation in Urban Areas. Conference Proceedings",,,"2019-06-14T16:14:58Z",,,,,"no","11th International Workshop on Precipitation in Urban Areas (UrbanRain18)","December 5-7, 2018","Pontresina, Switzerland",,,,,,,,,,,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering",,"02608",,,,"108","Zurich","published",,"10.3929/ethz-b-000347531",,,,,"10.3929/ethz-b-000347485",,,,,,,,,"2019-06-18T10:47:54Z","2019-06-25T10:09:31Z","true","1 p.","FORM",,,,
