id,collection,dc.contributor.author,dc.contributor.editor,dc.contributor.supervisor,dc.date.accessioned,dc.date.available,dc.date.issued,dc.date.published,dc.description.abstract,dc.format,dc.identifier.doi,dc.identifier.isbn,dc.identifier.issn,dc.identifier.olduri,dc.identifier.other,dc.identifier.uri,dc.language.iso,dc.publisher,dc.rights.license,dc.rights.uri,dc.subject,dc.title,dc.type,ethz.availability,ethz.book.title,ethz.code.ddc,ethz.date.deposited,ethz.date.embargoend,ethz.ecitpid,ethz.ecolpid,ethz.eth,ethz.event,ethz.event.date,ethz.event.location,ethz.grant,ethz.grant.agreementno,ethz.grant.funderDoi,ethz.grant.fundername,ethz.grant.program,ethz.identifier.diss,ethz.identifier.importid,ethz.identifier.nebis,ethz.identifier.scopus,ethz.identifier.url,ethz.identifier.wos,ethz.journal.abbreviated,ethz.journal.issue,ethz.journal.title,ethz.journal.volume,ethz.leitzahl,ethz.leitzahl.certified,ethz.leitzahlIdentifiers,ethz.leitzahlIdentifiers.certified,ethz.notes,ethz.pages.end,ethz.pages.start,ethz.publication.place,ethz.publication.status,ethz.relation.hasPart,ethz.relation.isCitedBy,ethz.relation.isCompiledBy,ethz.relation.isNewVersionOf,ethz.relation.isPartOf,ethz.relation.isReferencedBy,ethz.rosetta.exportRequired,ethz.rosetta.installDate,ethz.rosetta.lastUpdated,ethz.rosetta.versionExported,ethz.size,ethz.source,ethz.title.subtitle,ethz.version.deposit
"122018","20.500.11850/10","Steiner, Jacob||Buri, Pascal||Miles, Evan||Ragettli, Silvan||Pellicciotti, Francesca",,,"2017-06-12T15:02:08Z","2017-06-12T15:02:08Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/122051","en","EGU General Assembly",,,,"Life and death of ice cliffs and lakes on debris covered glaciers - insights from a new dataset from the Nepalese Himalaya","Other Conference Item","Metadata only",,,"2017-06-12T15:02:22Z",,"pub:184320",,"yes","EGU General Assembly Conference 2016","April 17-22, 2016","Vienna, AT",,,,,,,"imp593654d303e8f49985",,,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Conference lecture on 21 April 2016.",,"EGU2016-13922","S.l.","published",,,,,,,,"2017-07-15T10:46:15Z","2018-11-03T00:33:40Z","true","1 p.","ECIT",,
"122017","20.500.11850/9","Jury, Martin W.||Mendlik, Thomas||Tani, Satyanarayana||Truhetz, Heimo||Ragettli, Silvan||Pellicciotti, Francesca||Immerzeel, Walter",,,"2017-06-12T15:02:07Z","2017-06-12T15:02:07Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/122050","en","EGU General Assembly",,,,"Future of Himalayan glaciers: Projections from CMIP5 and CORDEX climate models and their uncertainties","Conference Poster","Metadata only",,,"2017-06-12T15:02:22Z",,"pub:184319",,"yes","EGU General Assembly Conference 2016","April 17-22, 2016","Vienna, Austria",,,,,,,"imp593654d2f303425729",,,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,"EGU2016-14374","S.l.","published",,,,,,,,"2017-07-13T14:29:38Z","2018-11-03T00:33:39Z","true","1 p.","ECIT",,
"122019","20.500.11850/9","Steiner, Jakob||Miles, Evan||Ragettli, Silvan",,,"2017-06-12T15:02:08Z","2017-06-12T15:02:08Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/122052","en","EGU General Assembly",,,,"Drivers for the development of an alluvial fan in a high-altitude glaciated catchment","Conference Poster","Metadata only",,,"2017-06-12T15:02:22Z",,"pub:184321",,"yes","EGU General Assembly Conference 2016","April 17-22, 2016","Vienna, Austria",,,,,,,"imp593654d308edd74661",,,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,"EGU2016-16547","S.l.","published",,,,,,,,"2017-07-13T14:29:40Z","2018-11-03T00:33:41Z","true",,"ECIT",,
"122020","20.500.11850/9","Mastrotheodoros, Theodoros||Fatichi, Simone||Pappas, Christoforos||Molnar, Peter||Burlando, Paolo",,,"2017-06-12T15:02:09Z","2017-06-12T15:02:09Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/122053","en","EGU General Assembly",,,,"Does plasticity in plant physiological traits explain the rapid increase in water use efficiency? An ecohydrological modeling approach","Conference Poster","Metadata only",,,"2017-06-12T15:02:22Z",,"pub:184322",,"yes","EGU General Assembly Conference 2016","April 17-22, 2016","Vienna, Austria",,,,,,,"imp593654d30ded079569",,,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,"EGU2016-7401","S.l.","published",,,,,,,,"2017-07-20T15:41:30Z","2020-02-14T17:26:56Z","true","1 p.","ECIT",,
"122016","20.500.11850/10","Ragetti, Silvan||Bolch, Tobias||Pellicciotti, Francesca",,,"2017-06-12T15:02:06Z","2017-06-12T15:02:06Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/122049","en","EGU General Assembly",,,,"Heterogeneous response of debris-covered and debris-free glaciers to climate change in Langtang Himal determined by geodetic mass balance measurements","Other Conference Item","Metadata only",,,"2017-06-12T15:02:22Z",,"pub:184318",,"yes","EGU General Assembly Conference 2016","April 17-22, 2016","Vienna, Austria",,,,,,,"imp593654d2ee07b89621",,,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Conference lecture on 22 April 2016.",,"EGU2016-13364","S.l.","published",,,,,,,,"2017-07-17T08:05:46Z","2018-11-03T00:33:37Z","true","1 p.","ECIT",,
"122027","20.500.11850/9","Gabbud, Chrystelle||Bergami, Gianluca||Chanut, Pierre||Niayifar, Armin",,,"2017-06-12T15:04:27Z","2017-06-12T15:04:27Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/122060","en","SCCER-SoE",,,,"Optimizing environmental flow releases under future hydropower operation (HydroEnv)","Conference Poster","Metadata only",,,"2017-06-12T15:11:12Z",,"pub:184329",,"yes","SCCER-SoE Annual Conference 2016","September 12-13, 2016","Sion, Switzerland",,,,,,,"imp593654d327dde43606",,,,,,,"SCCER-SoE Science Report 2016","Task 2.4","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,,"S.l.","published",,,,,,,,"2017-07-26T21:07:19Z","2018-11-03T00:33:50Z","true",,"ECIT",,
"122035","20.500.11850/10","Peleg, Nadav||Marra, Francesco||Fatichi, Simone||Paschalis, Athanasios||Molnar, Peter||Burlando, Paolo",,,"2017-06-12T15:04:34Z","2017-06-12T15:04:34Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/122068","en","EGU General Assembly",,,,"Analysis of spatial variability of extreme rainfall at radar subpixel scale using IDF curves","Other Conference Item","Metadata only",,,"2017-06-12T15:11:12Z",,"pub:184347",,"yes","EGU General Assembly Conference 2016","April 17–22, 2016","Vienna, Austria",,,,,,,"imp593654d35d8cb20415",,,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,"EGU2016-9382","S.l.","published",,,,,,,,"2017-07-18T12:16:39Z","2020-02-14T17:27:11Z","true","1 p.","ECIT",,
"123581","20.500.11850/14","Verones, Francesca||Pfister, Stephan||Berger, Markus",,,"2017-06-12T17:03:00Z","2017-06-12T17:03:00Z","2016",,,,,"978-1-118-93393-0||978-1-118-93394-7",,,"10.1002/9781118933916","http://hdl.handle.net/20.500.11850/123614","en","Wiley",,,"Water use||Water consumption||Water footprint||Life cycle assessment||Life cycle impact assessment||Spatial detail||Water tools||Biofuels","Water Use Analysis","Book Chapter","Metadata only","Water Use Analysis",,"2017-06-12T17:03:12Z",,"pub:186023",,"yes",,,,,,,,,,"imp593654ef10e6867114","010661503",,,"000385250100009",,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03732 - Hellweg, Stefanie / Hellweg, Stefanie","03732","03732","Published online 20 November 2015.","108","97","Chichester, United Kingdom","published",,,,,,,,"2017-07-14T16:53:03Z","2020-02-14T17:35:22Z","true",,"ECIT",,
"121124","20.500.11850/8","Pichierri, Manuele||Hajnsek, Irena",,,"2017-06-12T13:34:56Z","2017-06-12T13:34:56Z","2016",,,,,"978-3-8007-4228-8",,,,"http://hdl.handle.net/20.500.11850/121157","en","IEEE",,,,"Comparing performances of RVoG and OVoG crop height inversion schemes from multi-frequency SAR data","Conference Paper","Metadata only","Proceedings of EUSAR 2016: 11th European Conference on Synthetic Aperture Radar",,"2017-06-12T13:35:42Z",,"pub:183248",,"yes","11th European Conference on Synthetic Aperture Radar (EUSAR 2016)","June 6-9, 2016","Hamburg, Germany",,,,,,,"imp593654c14f0e638075",,,,"000388020600134",,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849","","566","563","Piscataway, NJ","published",,,,,,,,"2017-07-17T09:38:41Z","2021-02-14T14:36:21Z","true",,"ECIT",,
"121122","20.500.11850/8","Alonso-Gonzalez, Alberto||Hajnsek, Irena||Joerg, Hannah||Papathanassiou, Kostas",,,"2017-06-12T13:34:54Z","2017-06-12T13:34:54Z","2016",,,,,"978-3-8007-4228-8",,,,"http://hdl.handle.net/20.500.11850/121155","en","IEEE",,,,"Change Analysis and Interpretation in Polarimetric Time Series over Agricultural Fields at C-band","Conference Paper","Metadata only","Proceedings of EUSAR 2016: 11th European Conference on Synthetic Aperture Radar",,"2017-06-12T13:35:42Z",,"pub:183245",,"yes","11th European Conference on Synthetic Aperture Radar (EUSAR 2016)","June 6-9, 2016","Hamburg, Germany",,,,,,,"imp593654c149ff599797",,,,"000388020600031",,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849",,"133","128","Piscataway, NJ","published",,,,,,,,"2017-07-14T13:25:29Z","2021-02-14T14:36:19Z","true",,"ECIT",,
"112601","20.500.11850/3","Gruber, A.||Su, C. H.||Zwieback, Simon||Crowd, W.||Dorigo, W.||Wagner, W.",,,"2017-06-12T00:19:53Z","2017-06-12T00:19:53Z","2016",,,,,,"0303-2434||1872-826X||1569-8432",,"10.1016/j.jag.2015.09.002","http://hdl.handle.net/20.500.11850/112634","en","Elsevier",,,"Soil moisture||Error characterization||Validation||Triple collocation","Recent advances in (soil moisture) triple collocation analysis","Journal Article","Metadata only",,,"2017-06-12T00:21:34Z",,"pub:174221",,"yes",,,,,,,,,,"imp593654173de8082425","004570530",,,"000367771700010",,"B","International Journal of Applied Earth Observation and Geoinformation","45","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849",,"211","200","Amsterdam","published",,,,,,,,"2017-08-01T09:39:52Z","2021-02-14T13:57:09Z","true",,"ECIT",,
"125450","20.500.11850/10","Round, Vanessa||Leinss, Silvan||Huss, Matthias||Funk, Martin||Hämmig, Christoph",,,"2017-06-12T18:07:08Z","2017-06-12T18:07:08Z","2016",,,,,,,,,"http://hdl.handle.net/20.500.11850/125483","en",,,,,"Characterization and monitoring of Kyagar Glacier surge dynamics and lake outburst events using TanDEM-X","Other Conference Item","Metadata only",,,"2017-06-12T18:07:23Z",,"pub:188087",,"yes","TerraSAR-X/TanDEM-X Science Team Meeting 2016","October 17-20, 2016","Oberpfaffenhofen, Germany",,,,,,,"imp59365510ccdba82665",,,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02611 - V. Wasserbau, Hydrologie u. Glaziologie / Lab. Hydraulics,Hydrology,Glaciology::08726 - Funk, Martin (Tit.-Prof.)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02611 - V. Wasserbau, Hydrologie u. Glaziologie / Lab. Hydraulics,Hydrology,Glaciology::08726 - Funk, Martin (Tit.-Prof.)||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","08726||03849","08726||03849","Conference lecture on 19 October 2016.",,,,"unpublished",,,,,,,,"2017-07-15T20:50:55Z","2020-02-14T17:46:11Z","true",,"ECIT",,
"125072","20.500.11850/3","Bogena, Heye||Borg, Erik||Bauer, Achim||Dietrich, Peter||Hajnsek, Irena||Heinrich, Ingo||Kiese, Ralf||Kunkel, Ralf||Kunstmann, Harald||Merz, Bruno||Priesack, Eckart||Pütz, Thomas||Schmidt, Hans Peter||Wollschlaeger, Ute||Vereecken, Harry||Zacharias, Steffen",,,"2017-06-12T17:56:48Z","2017-06-12T17:56:48Z","2016",,,,,,"2364-091X",,"10.17815/jlsrf-2-98","http://hdl.handle.net/20.500.11850/125105","en","Forschungszentrum Jülich GmbH",,,,"TERENO: German network of terrestrial environmental observatories","Journal Article","Metadata only",,,"2017-06-12T17:56:53Z",,"pub:187675",,"yes",,,,,,,,,,"imp5936550a51eb381739",,,,,,,"Journal of Large-Scale Research Facilities","2","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849","Published online 25 February 2016.",,"A52","Jülich","published",,,,,,,,"2017-07-12T10:50:17Z","2021-02-14T14:51:19Z","true","8 p.","ECIT",,
"121961","20.500.11850/14","Zink, Manfred||Bachmann, Markus||Bräutigam, Benjamin||Fritz, Thomas||Hajnsek, Irena||Krieger, Gerhard||Moreira, Alberto||Wessel, Birgit","Freeden, Willi||Rummel, Reiner",,"2017-06-12T14:58:47Z","2017-06-12T14:58:47Z","2016",,,,,"978-3-662-46900-2",,,"10.1007/978-3-662-46900-2_56-1","http://hdl.handle.net/20.500.11850/121994","de","Springer",,,,"Tan-DEM-X: Das neue globale Höhenmodell der Erde","Book Chapter","Metadata only","Handbuch der Geodäsie",,"2017-06-12T15:02:22Z",,"pub:184258",,"yes",,,,,,,,,,"imp593654d209d6a26382",,,,,,,"Springer Reference Naturwissenschaften",,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03849 - Hajnsek, Irena / Hajnsek, Irena","03849","03849",,"30","1","Berlin","published",,,,,,,,"2017-07-13T17:38:20Z","2021-02-14T14:39:56Z","true",,"ECIT",,
"223480","20.500.11850/16","Kuo, Yu-Ying",,"Wang, Jing||Gerecke, Andreas Christian","2018-03-07T09:52:03Z","2017-06-12T16:14:31Z||2018-03-07T09:52:03Z","2016","2016",,"application/pdf","10.3929/ethz-a-010793523",,,,,"http://hdl.handle.net/20.500.11850/122822","en","ETH Zürich","In Copyright - Non-Commercial Use Permitted","http://rightsstatements.org/page/InC-NC/1.0/","ABGASE + GASFÖRMIGE LUFTVERUNREINIGUNG (UMWELTPROBLEME)||LUFTQUALITÄTSDATEN, BESTANDESAUFNAHME UND ERFASSUNG DER LUFTQUALITÄT (UMWELTSCHUTZ)||AIR POLLUTANTS (ENVIRONMENTAL PROBLEMS)||EXHAUST GASES + GASEOUS AIR POLLUTION (ENVIRONMENTAL PROBLEMS)||UMWELTANALYTIK UND ENTSPRECHENDE UNTERSUCHUNGSMETHODEN UND -TECHNIKEN (UMWELTSCHUTZ)||LUFTSCHADSTOFFE (UMWELTPROBLEME)||AIR QUALITY DATA, RECORDING AND INVENTORY OF AIR QUALITY (ENVIRONMENTAL PROTECTION)||ENVIRONMENTAL ANALYTICS AND CORRESPONDING TECHNOLOGY AND METHODOLOGY (ENVIRONMENTAL PROTECTION)","Analysis and control of co-emitted organic polluants and nanoparticles","Doctoral Thesis","Open access",,"DDC - DDC::3 - Social sciences::333.7 - Natural resources, energy and environment||DDC - DDC::6 - Technology, medicine and applied sciences::610 - Medical sciences, medicine","2017-06-12T16:15:52Z",,"pub:185153","eth:50095","yes",,,,,,,,,"23637","imp593654e1f1f9a61180||imp59366ba3a8a1515139","010793523",,,,,,,,"ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.||ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03887 - Wang, Jing / Wang, Jing","02115||03887","03887",,,,"Zürich","published",,,,,,,,"2017-07-13T11:05:30Z","2021-02-14T22:40:39Z","true","1 Band","ECOL||ECIT",,
"122029","20.500.11850/10","Bohrer, Gil||Matheny, Ashley||Mirfendersgi, Golnaz||Morin, Timothy||Fatichi, Simone",,,"2017-06-12T15:04:29Z","2017-06-12T15:04:29Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/122062","en","EGU General Assembly",,,,"Scaling tree-level hydrodynamics to plot-level hydrology using novel model and measurements","Other Conference Item","Metadata only",,,"2017-06-12T15:11:12Z",,"pub:184341",,"yes","EGU General Assembly Conference 2016","April 17-22, 2016","Vienna, Austria",,,,,,,"imp593654d33de0c68014",,,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473","Conference lecture on 21 April 2016.",,"EGU2016-1487","S.l.","published",,,,,,,,"2017-07-18T15:46:42Z","2020-02-14T17:27:04Z","true","1 p.","ECIT",,
"122031","20.500.11850/9","Mastrotheodoros, Theodoros||Fatichi, Simone||Pappas, Christoforos||Molnar, Peter||Burlando, Paolo",,,"2017-06-12T15:04:31Z","2017-06-12T15:04:31Z","2016",,,,,,"1029-7006||1607-7962",,,"http://hdl.handle.net/20.500.11850/122064","en","EGU General Assembly",,,,"Does plasticity in plant physiological traits explain the rapid increase in water use efficiency? An ecohydrological modeling approach","Conference Poster","Metadata only",,,"2017-06-12T15:11:12Z",,"pub:184343",,"yes","EGU General Assembly Conference 2016","April 17-22, 2016","Vienna, Austria",,,,,,,"imp593654d3491f519506",,,,,"GRA",,"Geophysical Research Abstracts","18","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","ETH Zürich::00002 - ETH Zürich::00012 - Lehre und Forschung::00007 - Departemente::02115 - Dep. Bau, Umwelt und Geomatik / Dep. of Civil, Env. and Geomatic Eng.::02608 - Institut für Umweltingenieurwiss. / Institute of Environmental Engineering::03473 - Burlando, Paolo / Burlando, Paolo","03473","03473",,,"EGU2016-7401","S.l.","published",,,,,,,,"2017-07-13T14:24:01Z","2020-02-14T17:27:06Z","true",,"ECIT",,
